"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"Cm Akupara",226017,7314,,,,,,,0,SR,,401650000,03/15/2022 03:10:06,1,1,,,401650000,,,,,,,,,,,,116,26,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.38902,46.20626,A,03/15/2022 03:56:17,Argos,0,603,NK,,401677376.63,03/15/2022 03:48:25,1,3,0,-126,401677376.63,46.20626,-9.38902,46.20626,-9.38902,8,2,183,515,64,130,430,224,0,0,4,2,0,4,13,0,20,12,0,4,10,0,4,10,0,20,8,0,20,7,148,110,22,27,,,,,
"Cm Akupara",226017,7314,-9.38699,46.20169,B,03/15/2022 03:56:17,Argos,0,261,NK,,401677376.14,03/15/2022 03:54:07,1,2,0,-126,401677376.14,46.20169,-9.38699,46.20169,-9.38699,8,2,2758,127606,59,117,7794,224,0,0,4,5,0,4,13,0,20,12,0,4,10,0,4,10,0,20,8,0,20,7,153,55,162,6,,,,,
"Cm Akupara",226017,7314,-9.38699,46.20169,B,03/15/2022 03:56:17,Argos,0,261,NK,,401677376.14,03/15/2022 03:58:28,1,2,0,-126,401677376.14,46.20169,-9.38699,46.20169,-9.38699,8,2,2758,127606,59,117,7794,224,0,0,4,3,0,20,6,0,4,5,0,20,4,0,68,5,0,4,3,0,3,253,188,21,248,195,,,,,
"Cm Akupara",226017,7314,-9.38271,46.19535,B,03/15/2022 05:55:16,Argos,0,0,NP,,401677373.53,03/15/2022 05:55:17,1,1,0,-138,401677373.53,46.19535,-9.38271,46.19535,-9.38271,8,3,3109,9254,1044,116,8789,224,0,0,4,1,0,36,5,0,4,6,0,3,209,0,19,191,0,3,171,0,3,155,155,114,142,122,,,,,
"Cm Akupara",226017,7314,-9.38121,46.19208,B,03/15/2022 06:14:02,Argos,0,116,NN,,401677373.63,03/15/2022 06:13:04,1,2,0,-124,401677373.63,46.19208,-9.38121,46.19208,-9.38121,6,3,1021,8165,127,31,2873,83,90,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.38121,46.19208,B,03/15/2022 06:14:02,Argos,0,116,NN,,401677373.63,03/15/2022 06:15:00,1,2,0,-124,401677373.63,46.19208,-9.38121,46.19208,-9.38121,6,3,1021,8165,127,31,2873,224,0,0,4,1,0,19,144,0,3,132,0,3,121,0,3,112,0,3,107,0,3,106,204,156,217,250,,,,,
"Cm Akupara",226017,7314,,,,,,,0,SR,,401650000,03/15/2022 14:11:10,1,1,,,401650000,,,,,,,,,,,,224,0,0,3,245,1,35,248,1,19,247,1,19,247,0,163,247,1,179,249,1,179,248,140,61,163,247,,,,,
"Cm Akupara",226017,7314,-9.36803,46.17287,B,03/15/2022 14:45:03,Argos,0,0,NK,,401677374.5,03/15/2022 14:45:03,1,1,0,-137,401677374.5,46.17287,-9.36803,46.17287,-9.36803,8,3,2836,3761,2137,84,8014,224,0,0,3,236,0,195,246,17,3,245,0,131,246,1,19,246,3,19,246,3,2,214,106,131,127,104,,,,,
"Cm Akupara",226017,7314,-9.40691,46.18836,B,03/15/2022 20:29:10,Argos,0,45,NN,,401677379.81,03/15/2022 20:28:47,1,2,0,-132,401677379.81,46.18836,-9.40691,46.18836,-9.40691,8,3,2745,9406,800,80,7759,83,43,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.40691,46.18836,B,03/15/2022 20:29:10,Argos,0,45,NN,,401677379.81,03/15/2022 20:29:33,1,2,0,-132,401677379.81,46.18836,-9.40691,46.18836,-9.40691,8,3,2745,9406,800,80,7759,224,0,0,4,10,1,163,251,1,163,250,1,163,252,1,147,250,1,147,250,1,147,251,189,157,193,67,,,,,
"Cm Akupara",226017,7314,-9.3844,46.20183,B,03/16/2022 03:25:38,Argos,0,0,NK,,401677375.01,03/16/2022 03:23:12,1,1,0,-127,401677375.01,46.20183,-9.3844,46.20183,-9.3844,8,3,2176,35624,132,102,6149,115,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.40378,46.17472,B,03/16/2022 03:25:38,Argos,0,0,NK,,401677375.01,03/16/2022 03:25:38,1,1,0,-127,401677375.01,46.17472,-9.40378,,,8,3,3500,8155,1502,71,9895,224,0,0,4,2,1,4,0,0,4,0,0,164,0,0,4,4,1,20,4,1,36,4,155,64,253,70,,,,,
"Cm Akupara",226017,7314,-9.40219,46.1786,B,03/16/2022 04:03:21,Argos,0,0,NP,,401677374.87,03/16/2022 04:03:22,1,1,0,-125,401677374.87,46.1786,-9.40219,46.1786,-9.40219,8,3,3605,7874,1650,71,10194,224,0,0,4,4,1,4,0,0,4,0,0,164,0,0,4,4,1,20,4,1,36,4,193,6,232,78,,,,,
"Cm Akupara",226017,7314,,,,,,,185,SR,,401650000,03/16/2022 04:16:48,1,2,,,401650000,,,,,,,,,,,,224,0,0,4,6,33,22,2,3,36,3,1,20,1,0,132,2,1,20,2,1,36,6,237,197,200,122,,,,,
"Cm Akupara",226017,7314,,,,,,,185,SR,,401650000,03/16/2022 04:19:53,1,2,,,401650000,,,,,,,,,,,,115,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.40312,46.17749,B,03/16/2022 05:09:17,Argos,0,0,NK,,401677375.83,03/16/2022 05:09:17,1,1,0,-124,401677375.83,46.17749,-9.40312,46.17749,-9.40312,8,3,3743,7736,1810,71,10584,224,0,0,4,4,1,4,2,1,20,2,0,148,2,1,4,2,0,244,3,0,228,2,169,98,75,27,,,,,
"Cm Akupara",226017,7314,-9.39984,46.18231,B,03/16/2022 07:46:31,Argos,0,0,NN,,401677385.01,03/16/2022 07:46:31,1,1,0,-129,401677385.01,46.18231,-9.39984,46.18231,-9.39984,8,3,3951,6670,2340,73,11173,83,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.39323,46.21248,A,03/16/2022 17:35:44,Argos,0,0,NK,,401677385.43,03/16/2022 17:35:45,1,1,0,-131,401677385.43,46.21248,-9.39323,46.21248,-9.39323,8,3,361,1122,116,140,981,83,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.39323,46.21248,A,03/16/2022 17:35:44,Argos,0,0,NK,,401677385.43,03/16/2022 17:37:24,1,1,0,-131,401677385.43,46.21248,-9.39323,46.21248,-9.39323,8,3,361,1122,116,140,981,224,0,0,3,246,1,99,248,0,99,248,0,243,247,0,147,248,0,195,248,1,3,248,197,83,107,19,,,,,
"Cm Akupara",226017,7314,-9.39323,46.21248,A,03/16/2022 17:35:44,Argos,0,0,NK,,401677385.43,03/16/2022 17:40:27,1,1,0,-131,401677385.43,46.21248,-9.39323,46.21248,-9.39323,8,3,361,1122,116,140,981,224,0,0,3,249,2,19,247,2,19,247,2,19,248,2,35,248,2,19,247,2,35,248,230,26,98,68,,,,,
"Cm Akupara",226017,7314,-9.3987,46.18057,B,03/16/2022 18:24:10,Argos,0,0,MB,,401677388.92,03/16/2022 18:24:11,1,1,0,-128,401677388.92,46.18057,-9.3987,,,8,3,4154,9248,1865,43,11747,224,0,0,3,242,1,115,251,1,131,250,1,131,250,1,131,251,0,227,251,0,243,249,63,214,82,68,,,,,
"Cm Akupara",226017,7314,-9.35072,46.16574,B,03/16/2022 18:46:59,Argos,0,143,NN,,401677380.16,03/16/2022 18:44:36,1,2,0,-129,401677380.16,46.16574,-9.35072,46.16574,-9.35072,6,2,3556,53366,237,46,10056,224,0,0,62,205,252,200,202,20,48,164,16,106,237,196,176,9,161,207,137,237,182,94,228,224,238,193,,,,,
"Cm Akupara",226017,7314,-9.39467,46.18666,B,03/16/2022 18:46:59,Argos,0,0,NN,,401677383.75,03/16/2022 18:46:59,1,1,0,-129,401677383.75,46.18666,-9.39467,46.18666,-9.39467,6,2,4009,8296,1937,41,11338,230,0,0,3,248,1,163,249,1,147,249,1,163,248,1,163,247,1,163,248,1,131,247,206,58,105,193,,,,,
"Cm Akupara",226017,7314,-9.39486,46.187,B,03/16/2022 19:18:20,Argos,0,0,MC,,401677383.42,03/16/2022 19:18:20,1,1,0,-125,401677383.42,46.187,-9.39486,46.187,-9.39486,8,3,4036,8552,1904,41,11413,224,0,0,3,250,1,163,249,1,147,249,1,163,248,1,163,247,1,163,248,1,131,247,238,117,109,32,,,,,
"Cm Akupara",226017,7314,-9.37333,46.2358,0,03/16/2022 20:18:04,Argos,0,145,NN,,401677393.27,03/16/2022 20:17:16,1,4,0,-130,401677393.27,46.2358,-9.37333,46.2358,-9.37333,58,3,4319,29774,626,94,3608,224,0,0,4,6,1,163,250,0,211,250,0,99,251,0,99,250,1,131,251,1,115,250,147,49,143,123,,,,,
"Cm Akupara",226017,7314,-9.37333,46.2358,0,03/16/2022 20:18:04,Argos,0,145,NN,,401677393.27,03/16/2022 20:18:05,1,4,0,-130,401677393.27,46.2358,-9.37333,46.2358,-9.37333,58,3,4319,29774,626,94,3608,224,0,0,4,5,1,115,251,1,131,202,1,131,250,1,131,251,0,227,251,0,243,249,177,77,238,78,,,,,
"Cm Akupara",226017,7314,-9.37333,46.2358,0,03/16/2022 20:18:04,Argos,0,145,NN,,401677393.27,03/16/2022 20:18:51,1,4,0,-130,401677393.27,46.2358,-9.37333,46.2358,-9.37333,58,3,4319,29774,626,94,3608,224,0,0,4,7,1,83,250,1,195,250,1,195,250,1,195,251,1,195,251,1,179,250,208,164,129,39,,,,,
"Cm Akupara",226017,7314,-9.37333,46.2358,0,03/16/2022 20:18:04,Argos,0,145,NN,,401677393.27,03/16/2022 20:19:41,1,4,0,-130,401677393.27,46.2358,-9.37333,46.2358,-9.37333,58,3,4319,29774,626,94,3608,224,0,0,4,6,1,211,250,1,211,250,0,131,251,1,195,251,1,195,250,1,195,251,239,254,25,178,,,,,
"Cm Akupara",226017,7314,-9.38732,46.29639,B,03/17/2022 03:55:45,Argos,0,0,NP,,401677422.44,03/17/2022 03:55:45,1,1,0,-124,401677422.44,46.29639,-9.38732,46.29639,-9.38732,8,3,5720,9879,3311,117,7665,224,0,0,4,2,0,100,6,0,100,4,0,100,4,0,100,3,0,100,4,0,100,5,185,0,56,86,,,,,
"Cm Akupara",226017,7314,-9.3854,46.26168,B,03/17/2022 04:37:26,Argos,0,0,NK,,401677400.97,03/17/2022 04:37:27,1,1,0,-133,401677400.97,46.26168,-9.3854,46.26168,-9.3854,8,3,6826,17596,2647,105,11203,224,0,0,3,255,0,100,1,0,52,1,0,180,1,0,148,2,0,132,1,0,196,1,107,5,249,1,,,,,
"Cm Akupara",226017,7314,-9.38937,46.2038,0,03/17/2022 05:52:47,Argos,0,213,NN,,401677388.38,03/17/2022 05:51:14,1,4,0,-128,401677388.38,46.2038,-9.38937,46.2038,-9.38937,58,3,1822,11216,295,94,2163,224,0,0,3,255,0,148,1,0,52,0,0,100,1,0,84,4,0,36,3,0,68,5,210,33,238,36,,,,,
"Cm Akupara",226017,7314,-9.38937,46.2038,0,03/17/2022 05:52:47,Argos,0,213,NN,,401677388.38,03/17/2022 05:52:07,1,4,0,-128,401677388.38,46.2038,-9.38937,46.2038,-9.38937,58,3,1822,11216,295,94,2163,224,0,0,3,255,0,83,255,1,84,1,1,68,1,1,84,2,1,83,255,1,84,1,1,161,49,157,,,,,
"Cm Akupara",226017,7314,-9.38937,46.2038,0,03/17/2022 05:52:47,Argos,0,213,NN,,401677388.38,03/17/2022 05:53:02,1,4,0,-128,401677388.38,46.2038,-9.38937,46.2038,-9.38937,58,3,1822,11216,295,94,2163,224,0,0,3,254,1,68,0,0,228,1,1,116,3,0,212,1,0,164,0,1,228,1,32,168,224,191,,,,,
"Cm Akupara",226017,7314,-9.38937,46.2038,0,03/17/2022 05:52:47,Argos,0,213,NN,,401677388.38,03/17/2022 05:54:47,1,4,0,-128,401677388.38,46.2038,-9.38937,46.2038,-9.38937,58,3,1822,11216,295,94,2163,224,0,0,3,254,1,228,1,1,244,1,1,228,2,1,20,4,0,212,1,1,196,2,64,158,186,57,,,,,
"Cm Akupara",226017,7314,-9.38849,46.19395,B,03/17/2022 07:18:50,Argos,0,0,MB,,401677389.47,03/17/2022 07:18:50,1,1,0,-135,401677389.47,46.19395,-9.38849,46.19395,-9.38849,8,3,2433,3086,1918,87,4038,224,2,0,3,253,1,228,1,1,244,1,1,228,2,1,20,4,0,212,1,1,196,2,148,75,150,80,,,,,
"Cm Akupara",226017,7314,-9.38752,46.1891,B,03/17/2022 08:06:44,Argos,0,0,MC,,401677389.08,03/17/2022 08:06:45,1,1,0,-132,401677389.08,46.1891,-9.38752,46.1891,-9.38752,8,3,2326,2754,1965,98,4728,104,0,0,3,221,0,212,15,0,68,38,1,4,6,1,20,5,1,6,6,16,68,3,226,125,191,6,,,,,
"Cm Akupara",226017,7314,-9.38477,46.19419,B,03/17/2022 13:11:24,Argos,0,0,SR,,401677386,03/17/2022 13:11:24,1,1,0,-139,401677386,46.19419,-9.38477,46.19419,-9.38477,8,3,3313,4004,2741,116,7778,231,156,74,64,203,251,6,121,216,94,5,25,1,0,255,31,6,167,58,129,16,86,250,161,149,154,184,,,,,
"Cm Akupara",226017,7314,-9.38073,46.26046,0,03/17/2022 15:32:54,Argos,0,0,NK,,401677395.24,03/17/2022 15:32:54,1,1,0,-129,401677395.24,46.26046,-9.38073,46.26046,-9.38073,48,3,3217,10025,1032,131,597,224,0,0,3,251,0,196,4,1,52,7,1,68,5,0,131,254,0,244,4,1,52,5,42,210,138,57,,,,,
"Cm Akupara",226017,7314,-9.38073,46.26046,0,03/17/2022 15:32:54,Argos,0,0,NK,,401677395.24,03/17/2022 15:37:17,1,1,0,-129,401677395.24,46.26046,-9.38073,46.26046,-9.38073,48,3,3217,10025,1032,131,597,224,0,0,3,250,1,84,3,0,3,248,0,243,254,1,35,253,68,147,116,117,9,89,217,121,25,7,,,,,
"Cm Akupara",226017,7314,-9.38073,46.26046,0,03/17/2022 15:32:54,Argos,0,0,NK,,401677395.24,03/17/2022 15:38:02,1,1,0,-129,401677395.24,46.26046,-9.38073,46.26046,-9.38073,48,3,3217,10025,1032,131,597,224,0,0,19,251,0,3,250,0,3,251,0,3,251,0,3,248,0,3,247,0,3,251,107,213,219,0,,,,,
"Cm Akupara",226017,7314,-9.38073,46.26046,0,03/17/2022 15:32:54,Argos,0,0,NK,,401677395.24,03/17/2022 15:38:46,1,1,0,-129,401677395.24,46.26046,-9.38073,46.26046,-9.38073,48,3,3217,10025,1032,131,597,224,0,0,3,253,0,3,248,0,3,249,0,243,252,1,115,253,1,132,1,0,211,251,138,100,126,6,,,,,
"Cm Akupara",226017,7314,-9.38073,46.26046,0,03/17/2022 15:32:54,Argos,0,0,NK,,401677395.24,03/17/2022 15:39:29,1,1,0,-129,401677395.24,46.26046,-9.38073,46.26046,-9.38073,48,3,3217,10025,1032,131,597,224,0,0,3,250,0,163,255,0,195,251,0,211,248,0,3,248,0,115,251,0,131,246,169,19,224,19,,,,,
"Cm Akupara",226017,7314,-9.34616,46.24867,1,03/17/2022 17:08:03,Argos,0,0,NK,,401677396.46,03/17/2022 17:08:04,1,1,0,-135,401677396.46,46.24867,-9.34616,46.24867,-9.34616,48,3,1109,2559,480,120,445,83,90,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.34616,46.24867,1,03/17/2022 17:08:03,Argos,0,0,NK,,401677396.46,03/17/2022 17:15:55,1,1,0,-135,401677396.46,46.24867,-9.34616,46.24867,-9.34616,48,3,1109,2559,480,120,445,224,0,0,3,242,0,211,243,0,35,235,0,99,232,0,83,235,0,51,236,0,83,241,55,123,230,31,,,,,
"Cm Akupara",226017,7314,-9.34616,46.24867,1,03/17/2022 17:08:03,Argos,0,0,NK,,401677396.46,03/17/2022 17:16:42,1,1,0,-135,401677396.46,46.24867,-9.34616,46.24867,-9.34616,48,3,1109,2559,480,120,445,224,0,0,3,244,0,67,253,0,83,249,0,83,249,0,99,250,0,67,250,0,83,250,86,137,141,8,,,,,
"Cm Akupara",226017,7314,-9.3776,46.26149,A,03/17/2022 17:18:58,Argos,0,222,MC,,401677398.47,03/17/2022 17:17:30,1,3,0,-125,401677398.47,46.26149,-9.3776,46.26149,-9.3776,6,3,850,5993,120,54,2388,224,0,0,3,244,2,19,251,3,212,0,3,36,2,0,243,255,1,84,19,1,148,23,117,108,141,29,,,,,
"Cm Akupara",226017,7314,-9.34616,46.24867,1,03/17/2022 17:08:03,Argos,0,0,NK,,401677396.46,03/17/2022 17:17:30,1,1,0,-135,401677396.46,46.24867,-9.34616,46.24867,-9.34616,48,3,1109,2559,480,120,445,224,0,0,3,244,2,19,251,3,212,0,3,36,2,0,243,255,1,84,19,1,148,23,117,108,141,11,,,,,
"Cm Akupara",226017,7314,-9.3776,46.26149,A,03/17/2022 17:18:58,Argos,0,222,MC,,401677398.47,03/17/2022 17:18:14,1,3,0,-125,401677398.47,46.26149,-9.3776,46.26149,-9.3776,6,3,850,5993,120,54,2388,224,0,0,3,244,0,196,4,1,52,7,1,68,5,0,131,254,0,244,4,1,52,5,147,209,216,94,,,,,
"Cm Akupara",226017,7314,-9.34616,46.24867,1,03/17/2022 17:08:03,Argos,0,0,NK,,401677396.46,03/17/2022 17:18:55,1,1,0,-135,401677396.46,46.24867,-9.34616,46.24867,-9.34616,48,3,1109,2559,480,120,445,224,0,0,3,244,1,84,3,0,3,248,0,243,254,1,35,253,0,3,245,0,51,249,178,99,74,105,,,,,
"Cm Akupara",226017,7314,-9.3776,46.26149,A,03/17/2022 17:18:58,Argos,0,222,MC,,401677398.47,03/17/2022 17:21:12,1,3,0,-125,401677398.47,46.26149,-9.3776,46.26149,-9.3776,6,3,850,5993,120,54,2388,224,0,0,3,241,0,3,243,0,227,243,0,243,241,0,99,241,0,179,243,0,19,240,0,175,161,24,,,,,
"Cm Akupara",226017,7314,-9.36648,46.29201,B,03/17/2022 18:23:45,Argos,0,0,NN,,401677400.77,03/17/2022 18:23:46,1,1,0,-133,401677400.77,46.29201,-9.36648,46.29201,-9.36648,8,3,844,6268,113,170,2369,224,0,0,3,227,0,211,243,0,35,235,0,99,232,0,83,235,0,51,236,0,83,241,123,172,78,10,,,,,
"Cm Akupara",226017,7314,-9.36648,46.29201,B,03/17/2022 18:23:45,Argos,0,0,NN,,401677400.77,03/17/2022 18:33:48,1,1,0,-133,401677400.77,46.29201,-9.36648,46.29201,-9.36648,8,3,844,6268,113,170,2369,224,4,0,67,232,0,67,253,0,83,249,0,83,249,0,99,250,0,67,250,0,83,250,163,55,17,84,,,,,
"Cm Akupara",226017,7314,-9.3702,46.30917,3,03/17/2022 20:06:42,Argos,0,58,NN,,401677399.01,03/17/2022 20:06:13,1,2,0,-128,401677399.01,46.30917,-9.3702,,,68,3,178,312,101,168,408,115,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.3702,46.30917,3,03/17/2022 20:06:42,Argos,0,58,NN,,401677399.01,03/17/2022 20:07:12,1,2,0,-128,401677399.01,46.30917,-9.3702,,,68,3,178,312,101,168,408,224,0,0,3,238,0,3,243,0,227,243,0,243,241,0,99,241,0,179,243,0,19,240,166,36,126,47,,,,,
"Cm Akupara",226017,7314,-9.3702,46.30917,3,03/17/2022 20:06:42,Argos,0,58,NN,,401677399.01,03/17/2022 20:09:14,1,2,0,-128,401677399.01,46.30917,-9.3702,,,68,3,178,312,101,168,408,224,0,0,3,239,0,131,243,0,147,243,0,211,244,0,211,243,1,3,243,0,195,242,198,0,96,100,,,,,
"Cm Akupara",226017,7314,-9.3702,46.30917,3,03/17/2022 20:06:42,Argos,0,58,NN,,401677399.01,03/17/2022 20:11:07,1,2,0,-128,401677399.01,46.30917,-9.3702,,,68,3,178,312,101,168,408,224,0,0,3,239,0,211,243,0,35,235,0,99,232,0,83,235,0,51,236,0,83,241,230,149,47,74,,,,,
"Cm Akupara",226017,7314,-9.3702,46.30917,3,03/17/2022 20:06:42,Argos,0,58,NN,,401677399.01,03/17/2022 20:12:40,1,2,0,-128,401677399.01,46.30917,-9.3702,,,68,3,178,312,101,168,408,224,0,0,3,240,2,115,240,2,211,250,2,163,255,3,243,254,0,83,239,0,179,240,22,132,166,107,,,,,
"Cm Akupara",226017,7314,-9.35419,46.40725,B,03/18/2022 04:23:21,Argos,0,0,NK,,401677395.81,03/18/2022 04:23:21,1,1,0,-137,401677395.81,46.40725,-9.35419,46.40725,-9.35419,8,3,3057,3095,3017,91,8639,115,75,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.36168,46.3709,B,03/18/2022 05:41:38,Argos,0,98,NN,,401677395.6,03/18/2022 05:40:49,1,2,0,-128,401677395.6,46.3709,-9.36168,46.3709,-9.36168,8,2,3248,31224,337,99,9183,115,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.36168,46.3709,B,03/18/2022 05:41:38,Argos,0,98,NN,,401677395.6,03/18/2022 05:42:28,1,2,0,-128,401677395.6,46.3709,-9.36168,46.3709,-9.36168,8,2,3248,31224,337,99,9183,224,0,0,3,246,0,147,248,3,3,246,3,3,247,3,3,247,2,243,247,3,3,247,172,102,50,32,,,,,
"Cm Akupara",226017,7314,-9.35984,46.38336,B,03/18/2022 06:57:05,Argos,0,125,MB,,401677395.59,03/18/2022 06:56:03,1,2,0,-128,401677395.59,46.38336,-9.35984,46.38336,-9.35984,8,3,1912,26012,140,85,5401,83,75,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.35984,46.38336,B,03/18/2022 06:57:05,Argos,0,125,MB,,401677395.59,03/18/2022 06:58:08,1,2,0,-128,401677395.59,46.38336,-9.35984,46.38336,-9.35984,8,3,1912,26012,140,85,5401,224,0,0,3,243,2,99,253,2,99,253,2,115,253,2,119,253,2,115,253,2,115,254,7,12,78,216,,,,,
"Cm Akupara",226017,7314,-9.36264,46.35997,A,03/18/2022 16:47:44,Argos,0,82,NK,,401677415.63,03/18/2022 16:47:03,1,2,0,-126,401677415.63,46.35997,-9.36264,46.35997,-9.36264,8,3,661,5884,74,91,1848,115,91,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.36264,46.35997,A,03/18/2022 16:47:44,Argos,0,82,NK,,401677415.63,03/18/2022 16:47:44,1,2,0,-126,401677415.63,46.35997,-9.36264,46.35997,-9.36264,8,3,661,5884,74,91,1848,224,0,0,3,226,2,3,253,1,243,252,1,243,253,2,3,255,0,227,248,0,147,236,207,105,63,123,,,,,
"Cm Akupara",226017,7314,-9.36264,46.35997,A,03/18/2022 16:47:44,Argos,0,82,NK,,401677415.63,03/18/2022 16:48:26,1,2,0,-126,401677415.63,46.35997,-9.36264,46.35997,-9.36264,8,3,661,5884,74,91,1848,224,0,0,3,226,0,243,242,2,244,9,3,4,9,3,4,11,1,243,253,0,99,229,238,165,15,143,,,,,
"Cm Akupara",226017,7314,-9.36005,46.37351,B,03/18/2022 18:17:52,Argos,0,0,NN,,401677405.66,03/18/2022 18:17:53,1,1,0,-125,401677405.66,46.37351,-9.36005,46.37351,-9.36005,8,3,1424,2029,999,86,4018,115,75,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.36055,46.36381,B,03/19/2022 03:10:12,Argos,0,0,A1,,401677397.42,03/19/2022 03:10:13,1,1,0,-134,401677397.42,46.36381,-9.36055,46.36381,-9.36055,8,3,3315,3489,3149,35,9372,115,91,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.35231,46.39162,B,03/19/2022 03:57:21,Argos,0,0,NK,,401677400.29,03/19/2022 03:57:21,1,1,0,-129,401677400.29,46.39162,-9.35231,46.39162,-9.35231,8,3,4076,6100,2723,66,11528,224,0,0,3,243,0,19,243,0,147,244,0,3,245,2,19,243,2,3,243,2,19,242,37,94,138,61,,,,,
"Cm Akupara",226017,7314,-9.36219,46.38762,B,03/19/2022 04:25:59,Argos,0,0,SR,,401677395.54,03/19/2022 04:25:59,1,1,0,-135,401677395.54,46.38762,-9.36219,46.38762,-9.36219,6,3,3655,7092,1883,81,10334,224,0,0,3,244,3,35,251,3,19,248,3,19,249,3,35,250,2,243,245,3,19,251,155,145,64,108,,,,,
"Cm Akupara",226017,7314,-9.3693,46.38446,B,03/19/2022 05:04:19,Argos,0,0,NP,,401677402.96,03/19/2022 05:04:19,1,1,0,-138,401677402.96,46.38446,-9.3693,46.38446,-9.3693,8,3,3509,7629,1613,87,9918,224,0,0,3,243,0,195,244,0,115,245,1,3,245,1,211,246,1,227,247,1,179,248,43,244,181,237,,,,,
"Cm Akupara",226017,7314,-9.39018,46.39877,B,03/19/2022 13:40:44,Argos,0,0,A1,,401677405.32,03/19/2022 13:40:44,1,1,0,-137,401677405.32,46.39877,-9.39018,46.39877,-9.39018,8,3,4026,5729,2828,110,11383,115,58,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.39059,46.39904,B,03/19/2022 13:51:09,Argos,0,0,SR,,401677406.39,03/19/2022 13:51:10,1,1,0,-129,401677406.39,46.39904,-9.39059,46.39904,-9.39059,8,3,4217,5886,3021,103,11926,224,0,0,3,211,0,147,229,0,163,226,1,3,245,3,4,21,2,244,27,3,4,17,60,35,147,127,,,,,
"Cm Akupara",226017,7314,-9.35856,46.34661,B,03/19/2022 17:25:59,Argos,0,48,MB,,401677396.22,03/19/2022 17:25:35,1,2,0,-133,401677396.22,46.34661,-9.35856,46.34661,-9.35856,8,3,1514,5188,441,44,4273,115,107,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Akupara",226017,7314,-9.35856,46.34661,B,03/19/2022 17:25:59,Argos,0,48,MB,,401677396.22,03/19/2022 17:26:23,1,2,0,-133,401677396.22,46.34661,-9.35856,46.34661,-9.35856,8,3,1514,5188,441,44,4273,224,0,0,3,230,1,115,239,0,99,226,0,195,227,1,83,248,3,19,255,2,163,251,186,72,27,134,,,,,
"Cm Akupara",226017,7314,-9.35797,46.34384,B,03/19/2022 19:04:37,Argos,0,0,MB,,401677395.91,03/19/2022 19:04:37,1,1,0,-133,401677395.91,46.34384,-9.35797,46.34384,-9.35797,8,3,1854,2975,1155,35,5237,224,0,0,3,228,2,147,243,2,147,241,2,163,241,2,163,240,2,131,239,0,3,228,74,109,254,25,,,,,
"Cm Akupara",226017,7314,-9.37009,46.34735,B,03/19/2022 19:41:38,Argos,0,94,NN,,401677394.6,03/19/2022 19:40:51,1,2,0,-128,401677394.6,46.34735,-9.37009,46.34735,-9.37009,8,3,1575,11699,212,56,4446,115,91,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
