"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:08:26,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,241,0,3,172,0,3,171,0,3,169,0,3,169,0,3,169,0,3,169,180,209,241,183,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:09:03,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,83,106,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:10:47,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,249,0,3,172,0,3,171,0,3,169,0,3,169,0,3,169,0,3,169,182,76,10,29,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:12:07,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,244,0,3,168,0,3,168,0,3,167,0,3,167,0,3,166,0,3,166,213,56,142,37,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:14:23,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,226,0,51,244,0,67,230,0,3,153,0,3,133,0,3,114,0,3,92,6,75,115,169,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:15:17,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,223,0,3,71,0,3,41,0,3,3,0,2,227,0,2,192,0,2,162,37,133,240,85,,,,,
"Cm Alcora",226015,7314,-9.39151,46.21683,1,03/25/2022 20:10:05,Argos,0,221,NN,,401677234.99,03/25/2022 20:16:48,1,4,0,-126,401677234.99,46.21683,-9.39151,46.21683,-9.39151,58,3,673,1257,360,126,338,224,0,0,3,223,0,2,144,0,2,155,0,2,213,0,3,29,0,3,97,4,131,181,68,12,235,54,,,,,
"Cm Alcora",226015,7314,-9.36949,46.28475,B,03/26/2022 03:00:04,Argos,0,0,A1,,401677239.82,03/26/2022 03:00:05,1,1,0,-122,401677239.82,46.28475,-9.36949,46.28475,-9.36949,8,3,10156,35192,2931,81,5782,224,0,0,4,6,0,195,254,1,188,0,63,132,255,240,7,255,3,254,5,255,177,130,67,90,16,0,,,,,
"Cm Alcora",226015,7314,-9.37523,46.26151,B,03/26/2022 04:05:02,Argos,0,0,SR,,401677272.41,03/26/2022 04:05:02,1,1,0,-133,401677272.41,46.26151,-9.37523,46.26151,-9.37523,6,3,11536,28920,4601,83,7186,224,0,0,3,255,0,116,5,0,4,9,0,68,7,0,36,6,0,84,7,0,84,5,116,41,81,100,,,,,
"Cm Alcora",226015,7314,-9.39452,46.22379,B,03/26/2022 04:17:32,Argos,0,148,NK,,401677263.16,03/26/2022 04:15:04,1,2,0,-124,401677263.16,46.22379,-9.39452,46.22379,-9.39452,6,3,1687,70440,40,103,4759,82,171,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Alcora",226015,7314,-9.37835,46.28328,B,03/26/2022 04:17:32,Argos,0,0,NK,,401677270.42,03/26/2022 04:17:32,1,1,0,-125,401677270.42,46.28328,-9.37835,46.28328,-9.37835,7,3,12424,36129,4272,84,7748,224,0,0,3,255,0,116,5,0,4,9,0,68,7,0,36,6,0,84,7,0,84,5,129,150,235,214,,,,,
"Cm Alcora",226015,7314,-9.39105,46.22782,B,03/26/2022 07:25:16,Argos,0,0,NN,,401677262.43,03/26/2022 07:25:17,1,1,0,-124,401677262.43,46.22782,-9.39105,46.22782,-9.39105,8,2,2236,3775,1324,89,6318,224,0,0,3,247,0,228,0,1,3,255,1,83,255,0,211,255,1,19,254,1,3,254,167,97,18,118,,,,,
"Cm Alcora",226015,7314,-9.38436,46.21883,B,03/26/2022 15:03:45,Argos,0,0,SR,,401677273.9,03/26/2022 15:03:45,1,1,0,-131,401677273.9,46.21883,-9.38436,46.21883,-9.38436,8,3,3301,3374,3229,169,9331,226,36,70,236,153,155,54,110,204,220,179,54,22,102,98,106,4,19,8,8,1,232,0,111,211,10,225,,,,,
"Cm Alcora",226015,7314,-9.40309,46.22007,B,03/26/2022 15:04:24,Argos,0,79,NK,,401677270.4,03/26/2022 15:03:45,1,2,0,-132,401677270.4,46.22007,-9.40309,46.22007,-9.40309,6,3,1525,5454,426,52,4299,224,0,0,3,229,1,36,0,1,20,2,0,244,3,1,4,2,1,4,4,0,244,0,55,233,133,162,,,,,
"Cm Alcora",226015,7314,-9.40309,46.22007,B,03/26/2022 15:04:24,Argos,0,79,NK,,401677270.4,03/26/2022 15:05:04,1,2,0,-132,401677270.4,46.22007,-9.40309,46.22007,-9.40309,6,3,1525,5454,426,52,4299,225,2,0,3,231,0,244,1,1,4,5,0,244,6,0,51,255,0,244,11,1,4,11,86,54,63,177,,,,,
"Cm Alcora",226015,7314,-9.41719,46.22143,1,03/26/2022 16:23:47,Argos,0,181,NP,,401677272.84,03/26/2022 16:22:16,1,3,0,-133,401677272.84,46.22143,-9.41719,46.22143,-9.41719,58,3,533,787,360,88,509,224,10,0,3,234,0,116,1,0,244,12,0,3,248,0,164,5,0,132,3,0,115,252,104,84,94,182,,,,,
"Cm Alcora",226015,7314,-9.41719,46.22143,1,03/26/2022 16:23:47,Argos,0,181,NP,,401677272.84,03/26/2022 16:23:48,1,3,0,-133,401677272.84,46.22143,-9.41719,46.22143,-9.41719,58,3,533,787,360,88,509,224,11,0,3,234,0,244,1,1,4,5,0,244,6,0,51,255,0,244,11,1,4,11,165,107,197,121,,,,,
"Cm Alcora",226015,7314,-9.41719,46.22143,1,03/26/2022 16:23:47,Argos,0,181,NP,,401677272.84,03/26/2022 16:25:17,1,3,0,-133,401677272.84,46.22143,-9.41719,46.22143,-9.41719,58,3,533,787,360,88,509,224,13,0,3,234,1,19,245,1,3,247,1,3,247,0,243,247,1,3,250,1,35,250,227,170,166,75,,,,,
"Cm Alcora",226015,7314,-9.41719,46.22143,1,03/26/2022 16:23:47,Argos,0,181,NP,,401677272.84,03/26/2022 16:30:20,1,3,0,-133,401677272.84,46.22143,-9.41719,46.22143,-9.41719,58,3,533,787,360,88,509,224,18,0,3,234,1,20,10,0,211,253,1,3,249,0,227,242,0,211,242,0,211,242,202,124,69,66,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:43:37,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,31,0,3,234,1,20,10,0,211,253,1,3,249,0,227,242,0,211,242,0,211,242,215,70,228,45,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:44:26,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,32,0,3,234,0,4,33,0,4,32,0,4,31,0,4,24,0,4,9,0,3,239,6,164,5,127,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:45:12,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,32,0,3,234,0,3,226,0,3,229,0,3,231,0,19,229,0,3,228,0,19,228,36,71,163,240,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:46:48,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,34,0,3,234,0,35,252,0,3,231,0,52,1,0,52,2,0,67,245,0,83,245,98,210,59,112,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:47:30,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,35,0,3,234,0,116,1,0,244,12,0,3,248,0,164,5,0,132,3,0,115,252,129,37,133,201,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:48:13,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,36,0,3,234,1,36,0,1,20,2,0,244,3,1,4,2,1,4,4,0,244,0,160,203,154,118,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:49:00,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,36,0,3,234,0,244,1,1,4,5,0,244,6,0,51,255,0,244,11,1,4,11,190,155,88,87,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:49:50,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,37,0,3,234,1,20,10,0,211,253,1,3,249,0,227,242,0,211,242,0,211,242,221,101,25,246,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:51:21,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,39,0,3,234,0,3,226,0,3,229,0,3,231,0,19,229,0,3,228,0,19,228,43,157,88,106,,,,,
"Cm Alcora",226015,7314,-9.39178,46.2203,1,03/26/2022 16:47:48,Argos,0,508,NK,,401677259.4,03/26/2022 16:52:05,1,10,0,-123,401677259.4,46.2203,-9.39178,46.2203,-9.39178,46,3,938,1885,466,77,158,224,39,0,3,234,0,19,219,0,3,216,0,19,252,0,3,219,0,19,242,0,19,239,73,156,174,84,,,,,
"Cm Alcora",226015,7314,-9.43142,46.25957,B,03/26/2022 17:35:05,Argos,0,42,MC,,401677274.97,03/26/2022 17:34:44,1,2,0,-131,401677274.97,46.25957,-9.43142,46.25957,-9.43142,8,3,1922,3826,965,20,2370,224,82,0,3,234,0,4,33,0,4,32,0,4,31,12,140,16,17,165,13,6,35,239,56,8,212,89,,,,,
"Cm Alcora",226015,7314,-9.43142,46.25957,B,03/26/2022 17:35:05,Argos,0,42,MC,,401677274.97,03/26/2022 17:35:27,1,2,0,-131,401677274.97,46.25957,-9.43142,46.25957,-9.43142,8,3,1922,3826,965,20,2370,224,83,0,3,234,0,3,226,0,3,229,0,3,231,0,19,229,0,3,228,0,83,228,87,55,133,208,,,,,
"Cm Alcora",226015,7314,-9.41996,46.22339,A,03/26/2022 18:08:23,Argos,0,357,NP,,401677273.26,03/26/2022 18:04:40,1,3,0,-135,401677273.26,46.22339,-9.41996,46.22339,-9.41996,8,3,1188,3022,467,158,1002,224,112,0,3,234,0,4,32,0,20,33,0,6,33,0,4,33,0,4,31,0,4,32,26,90,210,43,,,,,
"Cm Alcora",226015,7314,-9.43415,46.26483,B,03/26/2022 18:08:23,Argos,0,0,NP,,401677282.82,03/26/2022 18:08:24,1,1,0,-135,401677282.82,46.26483,-9.43415,46.26483,-9.43415,7,3,2285,3162,1651,20,3254,114,138,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Alcora",226015,7314,-9.41996,46.22339,A,03/26/2022 18:08:23,Argos,0,357,NP,,401677273.26,03/26/2022 18:10:37,1,3,0,-135,401677273.26,46.22339,-9.41996,46.22339,-9.41996,8,3,1188,3022,467,158,1002,224,118,0,131,234,16,100,3,0,244,12,0,19,248,0,164,1,0,128,3,1,115,254,212,63,125,64,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:18:04,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,125,0,3,234,0,4,32,0,20,33,0,4,33,0,4,33,0,4,31,0,4,32,39,68,17,97,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:19:36,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,127,0,3,234,0,4,33,0,4,32,0,4,31,0,4,24,0,4,9,0,3,239,101,58,69,118,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:20:22,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,128,0,3,234,0,3,226,0,3,229,0,3,231,0,19,229,0,3,228,0,19,228,132,1,48,44,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:21:04,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,128,0,3,234,0,19,219,0,3,216,0,19,252,0,3,219,0,19,242,0,19,239,162,8,134,85,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:21:54,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,129,0,3,234,0,35,252,0,3,231,0,52,1,0,52,2,0,67,245,0,83,245,193,11,210,2,,,,,
"Cm Alcora",226015,7314,-9.40288,46.21679,2,03/26/2022 18:20:44,Argos,0,325,NN,,401677269.77,03/26/2022 18:23:29,1,6,0,-127,401677269.77,46.21679,-9.40288,46.21679,-9.40288,56,3,471,692,319,22,323,224,131,0,3,234,0,4,31,0,4,31,0,4,33,0,4,32,0,4,32,0,4,32,15,185,79,120,,,,,
"Cm Alcora",226015,7314,-9.41681,46.20923,B,03/26/2022 19:11:55,Argos,0,0,MC,,401677279.71,03/26/2022 19:11:55,1,1,0,-125,401677279.71,46.20923,-9.41681,46.20923,-9.41681,8,3,4388,4661,4131,167,3203,224,0,0,4,9,0,4,33,0,4,32,0,4,32,0,4,31,0,4,31,0,4,33,123,247,206,122,,,,,
"Cm Alcora",226015,7314,-9.41811,46.21537,B,03/26/2022 19:58:03,Argos,0,0,NN,,401677277.84,03/26/2022 19:58:03,1,1,0,-133,401677277.84,46.21537,-9.41811,46.21537,-9.41811,8,3,4334,4933,3806,103,4473,224,0,0,4,12,0,4,31,0,4,31,0,4,33,0,4,32,0,4,32,0,4,32,109,124,61,229,,,,,
"Cm Alcora",226015,7314,-9.41778,46.21147,B,03/27/2022 02:01:48,Argos,0,0,SR,,401677275.43,03/27/2022 02:01:49,1,1,0,-133,401677275.43,46.21147,-9.41778,46.21147,-9.41778,8,3,8426,9007,7882,60,8375,224,0,0,3,255,6,228,13,0,4,1,0,51,255,3,179,255,3,196,0,5,84,5,53,197,121,16,,,,,
"Cm Alcora",226015,7314,-9.44223,46.06487,B,03/27/2022 03:38:56,Argos,0,0,SR,,401677230.75,03/27/2022 03:38:57,1,1,0,-128,401677230.75,46.06487,-9.44223,46.06487,-9.44223,8,3,3359,6333,1781,123,9495,224,0,0,3,253,6,164,13,0,83,254,0,51,255,4,84,9,5,212,175,2,84,13,148,121,70,124,,,,,
"Cm Alcora",226015,7314,-9.53847,46.08388,2,03/27/2022 03:52:35,Argos,0,648,NK,,401677276.37,03/27/2022 03:44:46,1,4,0,-122,401677276.37,46.08388,-9.53847,46.08388,-9.53847,56,3,370,925,147,102,275,224,0,0,3,253,0,19,254,2,19,254,7,244,24,8,148,36,8,244,40,8,68,27,36,48,147,124,,,,,
"Cm Alcora",226015,7314,-9.53847,46.08388,2,03/27/2022 03:52:35,Argos,0,648,NK,,401677276.37,03/27/2022 03:48:01,1,4,0,-122,401677276.37,46.08388,-9.53847,46.08388,-9.53847,56,3,370,925,147,102,275,224,0,0,3,253,0,19,254,0,19,255,3,35,255,5,36,0,5,100,1,6,20,3,69,177,151,154,,,,,
"Cm Alcora",226015,7314,-9.54261,46.10081,B,03/27/2022 03:52:35,Argos,0,358,NK,,401677277.57,03/27/2022 03:49:36,1,2,0,-122,401677277.57,46.10081,-9.54261,46.10081,-9.54261,8,3,5485,361987,83,102,8099,224,0,0,3,253,6,36,3,0,67,255,0,35,254,3,131,255,5,148,0,7,164,4,101,111,252,89,,,,,
"Cm Alcora",226015,7314,-9.54261,46.10081,B,03/27/2022 03:52:35,Argos,0,358,NK,,401677277.57,03/27/2022 03:55:34,1,2,0,-122,401677277.57,46.10081,-9.54261,46.10081,-9.54261,8,3,5485,361987,83,102,8099,224,0,0,3,253,5,227,255,0,132,0,0,51,255,3,180,0,4,180,0,6,84,4,137,63,244,29,,,,,
"Cm Alcora",226015,7314,-9.54417,46.03957,B,03/27/2022 05:22:45,Argos,0,0,NP,,401677277.98,03/27/2022 05:22:45,1,1,0,-133,401677277.98,46.03957,-9.54417,46.03957,-9.54417,8,3,3286,3360,3213,69,3658,224,0,0,3,253,8,244,25,9,132,32,5,195,254,0,243,253,0,83,253,0,51,254,74,139,218,76,,,,,
"Cm Alcora",226015,7314,-9.574,45.76478,B,03/27/2022 14:39:29,Argos,0,207,SR,,401677281.75,03/27/2022 14:37:46,1,2,0,-120,401677281.75,45.76478,-9.574,45.76478,-9.574,8,3,4360,231551,82,108,6855,224,0,0,3,234,6,164,8,3,68,0,0,131,248,0,115,249,0,99,248,0,131,247,239,216,67,202,,,,,
"Cm Alcora",226015,7314,-9.574,45.76478,B,03/27/2022 14:39:29,Argos,0,207,SR,,401677281.75,03/27/2022 14:41:13,1,2,0,-120,401677281.75,45.76478,-9.574,45.76478,-9.574,8,3,4360,231551,82,108,6855,224,0,0,3,234,0,147,235,3,243,250,5,19,252,5,244,0,7,36,4,7,20,5,2,37,140,105,,,,,
"Cm Alcora",226015,7314,-9.57579,45.77017,B,03/27/2022 14:44:17,Argos,0,0,A1,,401677280.89,03/27/2022 14:44:17,1,1,0,-125,401677280.89,45.77017,-9.57579,45.77017,-9.57579,6,3,4064,76724,215,108,11491,224,0,0,3,235,0,3,233,0,83,236,0,179,241,0,3,230,0,51,236,0,35,234,36,87,95,71,,,,,
"Cm Alcora",226015,7314,-9.58638,45.67346,B,03/27/2022 17:55:43,Argos,0,0,MB,,401677283.4,03/27/2022 17:55:43,1,1,0,-135,401677283.4,45.67346,-9.58638,45.67346,-9.58638,8,2,4439,14135,1394,108,12555,224,0,128,3,235,6,3,255,8,3,236,2,67,255,4,227,251,5,181,2,5,199,49,105,120,50,124,,,,,
"Cm Alcora",226015,7314,-9.5811,45.66076,B,03/27/2022 17:55:43,Argos,0,0,NP,,401677284.67,03/27/2022 17:55:43,1,1,0,-133,401677284.67,45.66076,-9.5811,45.66076,-9.5811,8,2,2687,5643,1279,92,7595,224,0,0,3,235,6,3,255,0,3,236,2,67,247,4,99,251,5,180,2,5,244,1,107,120,50,15,,,,,
"Cm Alcora",226015,7314,-9.574,45.6719,A,03/27/2022 17:59:13,Argos,0,115,NK,,401677283.91,03/27/2022 17:58:11,1,3,0,-131,401677283.91,45.6719,-9.574,45.6719,-9.574,6,3,1642,8745,308,122,4637,224,0,0,3,235,6,196,2,7,244,4,0,3,238,0,83,236,3,67,248,4,99,249,139,235,102,57,,,,,
"Cm Alcora",226015,7314,-9.574,45.6719,A,03/27/2022 17:59:13,Argos,0,115,NK,,401677283.91,03/27/2022 17:59:22,1,3,0,-131,401677283.91,45.6719,-9.574,45.6719,-9.574,6,3,1642,8745,308,122,4637,224,0,0,3,236,4,179,250,5,228,1,6,100,3,5,3,252,0,67,236,0,67,234,171,134,63,177,,,,,
"Cm Alcora",226015,7314,-9.574,45.6719,A,03/27/2022 17:59:13,Argos,0,115,NK,,401677283.91,03/27/2022 18:00:06,1,3,0,-131,401677283.91,45.6719,-9.574,45.6719,-9.574,6,3,1642,8745,308,122,4637,224,0,0,3,236,0,147,235,3,243,250,5,19,252,5,244,0,7,36,4,7,20,5,201,240,1,205,,,,,
"Cm Alcora",226015,7314,-9.55102,45.63328,A,03/27/2022 19:47:56,Argos,0,43,NN,,401677273.42,03/27/2022 19:47:35,1,2,0,-127,401677273.42,45.63328,-9.55102,45.63328,-9.55102,8,3,319,1461,69,19,851,82,203,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Alcora",226015,7314,-9.55102,45.63328,A,03/27/2022 19:47:56,Argos,0,43,NN,,401677273.42,03/27/2022 19:48:19,1,2,0,-127,401677273.42,45.63328,-9.55102,45.63328,-9.55102,8,3,319,1461,69,19,851,224,0,0,3,238,4,3,246,5,115,248,5,195,251,2,3,245,42,64,15,252,199,248,255,255,32,224,,,,,
"Cm Alcora",226015,7314,-9.55102,45.63328,A,03/27/2022 19:47:56,Argos,0,43,NN,,401677273.42,03/27/2022 19:54:05,1,2,0,-127,401677273.42,45.63328,-9.55102,45.63328,-9.55102,8,3,319,1461,69,19,851,224,0,0,3,238,6,3,255,0,3,236,34,67,247,4,99,251,5,180,2,5,244,1,225,171,143,185,,,,,
"Cm Alcora",226015,7314,-9.58507,45.40254,B,03/28/2022 03:22:33,Argos,0,185,NP,,401677284.81,03/28/2022 03:21:01,1,2,0,-129,401677284.81,45.40254,-9.58507,45.40254,-9.58507,8,3,1743,23593,128,133,4920,224,0,0,3,238,0,83,236,0,51,238,0,35,237,0,35,235,0,67,236,0,67,236,42,240,247,234,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:21:01,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,0,83,236,0,51,238,0,35,237,0,35,235,0,67,236,0,67,236,42,240,247,99,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:23:24,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,237,3,131,236,4,83,242,4,131,242,5,51,243,5,227,242,5,67,242,75,203,42,79,,,,,
"Cm Alcora",226015,7314,-9.58507,45.40254,B,03/28/2022 03:22:33,Argos,0,185,NP,,401677284.81,03/28/2022 03:24:06,1,2,0,-129,401677284.81,45.40254,-9.58507,45.40254,-9.58507,8,3,1743,23593,128,133,4920,224,0,0,3,237,0,67,236,0,51,236,3,131,237,4,3,237,4,147,238,4,243,238,105,32,131,50,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:24:06,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,237,0,67,236,0,51,236,3,131,237,4,3,237,4,147,238,4,243,238,105,32,131,103,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:24:56,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,5,83,238,4,243,238,0,51,239,0,19,239,0,67,238,3,83,240,136,154,252,34,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:26:03,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,3,211,239,4,147,239,5,131,241,5,227,243,5,115,241,0,19,238,167,78,183,183,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:27:00,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,0,51,239,2,131,240,2,243,240,4,179,241,5,35,242,0,3,239,198,238,229,67,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:28:16,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,0,67,238,2,51,239,3,51,241,3,147,242,4,179,241,68,243,242,230,161,239,58,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:29:22,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,4,115,242,4,243,242,6,35,243,6,67,245,0,3,239,0,35,237,21,210,173,61,,,,,
"Cm Alcora",226015,7314,-9.58402,45.39422,2,03/28/2022 03:26:02,Argos,0,553,NK,,401677285.23,03/28/2022 03:30:14,1,9,0,-125,401677285.23,45.39422,-9.58402,45.39422,-9.58402,56,3,479,731,314,75,236,224,0,0,3,238,0,83,236,0,51,238,0,35,237,0,35,235,0,67,236,0,67,236,51,115,239,244,,,,,
"Cm Alcora",226015,7314,-9.58878,45.3486,B,03/28/2022 05:17:56,Argos,0,54,NN,,401677286.27,03/28/2022 05:17:29,1,2,0,-135,401677286.27,45.3486,-9.58878,45.3486,-9.58878,8,3,1886,4940,720,160,5328,224,0,0,3,238,4,131,240,3,131,240,3,115,239,2,195,239,0,195,238,0,83,239,69,205,152,43,,,,,
"Cm Alcora",226015,7314,-9.58878,45.3486,B,03/28/2022 05:17:56,Argos,0,54,NN,,401677286.27,03/28/2022 05:18:24,1,2,0,-135,401677286.27,45.3486,-9.58878,45.3486,-9.58878,8,3,1886,4940,720,160,5328,224,0,0,3,237,0,51,237,0,35,238,0,3,238,0,3,238,0,67,238,3,67,238,100,23,37,65,,,,,
"Cm Alcora",226015,7314,-9.58672,45.32386,B,03/28/2022 06:01:40,Argos,0,0,MC,,401677289.12,03/28/2022 06:01:41,1,1,1,-117,401677289.12,45.32386,-9.58672,45.32386,-9.58672,8,3,2139,4759,961,160,6045,224,0,0,3,238,0,83,236,0,51,238,0,35,237,0,35,235,0,67,236,0,67,236,203,29,248,120,,,,,
