"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"Cm Swimmi",226016,7314,-9.38452,46.21044,2,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:21:57,1,2,0,-127,401677709.96,46.21044,-9.38452,46.21044,-9.38452,58,3,415,760,226,138,323,192,0,0,0,8,0,3,75,64,3,93,0,3,122,0,3,150,2,3,179,0,3,202,65,12,183,138,,,,,
"Cm Swimmi",226016,7314,-9.38452,46.21044,2,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:23:05,1,2,0,-127,401677709.96,46.21044,-9.38452,46.21044,-9.38452,58,3,415,760,226,138,323,224,0,0,4,6,0,3,241,0,4,3,0,4,15,0,4,7,0,3,255,0,3,252,96,0,1,151,,,,,
"Cm Swimmi",226016,7314,-9.38452,46.21044,2,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:24:05,1,2,0,-127,401677709.96,46.21044,-9.38452,46.21044,-9.38452,58,3,415,760,226,138,323,224,0,0,4,7,0,3,249,0,3,247,0,3,243,0,3,240,0,3,238,0,3,236,125,172,75,197,,,,,
"Cm Swimmi",226016,7314,-9.38452,46.21044,2,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:25:07,1,2,0,-127,401677709.96,46.21044,-9.38452,46.21044,-9.38452,58,3,415,760,226,138,323,224,0,0,4,5,0,3,235,0,3,232,0,3,233,0,3,229,0,3,226,0,3,225,158,151,0,62,,,,,
"Cm Swimmi",226016,7314,-9.28858,46.25909,B,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:26:33,1,2,0,-127,401677709.96,46.25909,-9.28858,,,8,3,2440,27904,213,26,3702,224,0,0,4,5,0,3,222,0,3,221,0,3,220,0,3,218,0,3,218,0,3,216,189,119,13,24,,,,,
"Cm Swimmi",226016,7314,-9.28858,46.25909,B,03/16/2022 03:27:49,Argos,0,153,NK,,401677709.96,03/16/2022 03:29:06,1,2,0,-127,401677709.96,46.25909,-9.28858,,,8,3,2440,27904,213,26,3702,224,0,0,4,5,0,3,217,0,3,216,0,3,216,0,3,216,0,3,215,0,3,215,222,48,7,61,,,,,
"Cm Swimmi",226016,7314,-9.2987,46.26741,B,03/16/2022 04:11:57,Argos,0,0,NP,,401677654.4,03/16/2022 04:11:57,1,1,0,-133,401677654.4,46.26741,-9.2987,46.26741,-9.2987,8,3,3095,5927,1616,27,4012,224,0,0,4,5,0,3,222,0,3,221,0,3,220,0,3,218,0,3,218,0,3,216,235,77,62,41,,,,,
"Cm Swimmi",226016,7314,,,,,,,0,SR,,401650000,03/16/2022 04:18:19,1,1,,,401650000,,,,,,,,,,,,115,154,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.31013,46.23758,B,03/16/2022 05:06:50,Argos,0,225,NK,,401677688.6,03/16/2022 05:04:58,1,2,0,-126,401677688.6,46.23758,-9.31013,46.23758,-9.31013,6,3,2355,31669,175,20,3380,83,138,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.31013,46.23758,B,03/16/2022 05:06:50,Argos,0,225,NK,,401677688.6,03/16/2022 05:08:43,1,2,0,-126,401677688.6,46.23758,-9.31013,46.23758,-9.31013,6,3,2355,31669,175,20,3380,224,0,0,4,6,0,3,75,0,3,93,0,3,122,0,3,150,0,3,179,0,3,202,172,32,39,236,,,,,
"Cm Swimmi",226016,7314,-9.31701,46.23404,B,03/16/2022 05:50:43,Argos,0,0,NP,,401677655.42,03/16/2022 05:50:43,1,1,0,-138,401677655.42,46.23404,-9.31701,46.23404,-9.31701,8,3,3226,6621,1571,21,4305,224,0,0,4,72,1,52,8,1,36,10,0,116,7,0,180,150,0,100,7,1,20,6,64,89,111,119,,,,,
"Cm Swimmi",226016,7314,-9.38436,46.20944,A,03/16/2022 06:05:21,Argos,0,526,NN,,401677645.38,03/16/2022 05:56:36,1,3,0,-129,401677645.38,46.20944,-9.38436,46.20944,-9.38436,6,3,167,193,144,46,368,224,0,0,4,7,0,228,5,0,4,6,0,100,5,4,228,5,0,192,77,0,212,5,100,60,231,137,,,,,
"Cm Swimmi",226016,7314,-9.38436,46.20944,A,03/16/2022 06:05:21,Argos,0,526,NN,,401677645.38,03/16/2022 06:00:34,1,3,0,-129,401677645.38,46.20944,-9.38436,46.20944,-9.38436,6,3,167,193,144,46,368,224,0,0,4,6,0,180,5,0,148,6,0,20,5,1,116,5,0,196,4,0,4,8,134,121,192,114,,,,,
"Cm Swimmi",226016,7314,-9.29106,46.29424,B,03/16/2022 06:05:21,Argos,0,0,NN,,401677688.31,03/16/2022 06:05:22,1,1,0,-129,401677688.31,46.29424,-9.29106,46.29424,-9.29106,7,3,4163,5137,3373,18,5402,83,122,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.31621,46.29824,B,03/16/2022 07:40:34,Argos,0,0,NN,,401677706.59,03/16/2022 07:40:34,1,1,0,-126,401677706.59,46.29824,-9.31621,46.29824,-9.31621,7,3,3260,4507,2357,70,7219,224,0,0,4,5,0,228,8,0,164,7,9,20,31,64,244,71,1,52,71,1,4,8,114,246,81,5,,,,,
"Cm Swimmi",226016,7314,-9.29424,46.4307,B,03/16/2022 16:02:23,Argos,0,0,NK,,401677695.73,03/16/2022 16:02:23,1,1,0,-129,401677695.73,46.4307,-9.29424,,,8,3,3719,6409,2158,75,10515,115,154,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.39987,46.18738,B,03/16/2022 17:40:27,Argos,0,121,NK,,401677651.77,03/16/2022 17:39:27,1,2,0,-129,401677651.77,46.18738,-9.39987,46.18738,-9.39987,8,3,7861,85157,725,27,6334,83,138,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.39987,46.18738,B,03/16/2022 17:40:27,Argos,0,121,NK,,401677651.77,03/16/2022 17:41:28,1,2,0,-129,401677651.77,46.18738,-9.39987,46.18738,-9.39987,8,3,7861,85157,725,27,6334,224,0,0,3,243,0,83,232,0,211,237,0,211,238,0,227,241,0,67,235,0,211,241,144,158,93,35,,,,,
"Cm Swimmi",226016,7314,-9.37631,46.17838,1,03/16/2022 18:39:34,Argos,0,343,NN,,401677652.77,03/16/2022 18:37:25,1,3,0,-127,401677652.77,46.17838,-9.37631,46.17838,-9.37631,48,3,1358,2048,900,171,335,83,107,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.37631,46.17838,1,03/16/2022 18:39:34,Argos,0,343,NN,,401677652.77,03/16/2022 18:38:10,1,3,0,-127,401677652.77,46.17838,-9.37631,46.17838,-9.37631,48,3,1358,2048,900,171,335,224,0,0,3,252,0,35,247,0,99,250,0,115,248,0,99,246,0,115,245,0,115,246,21,148,186,104,,,,,
"Cm Swimmi",226016,7314,-9.37631,46.17838,1,03/16/2022 18:39:34,Argos,0,343,NN,,401677652.77,03/16/2022 18:43:08,1,3,0,-127,401677652.77,46.17838,-9.37631,46.17838,-9.37631,48,3,1358,2048,900,171,335,128,0,0,3,249,0,115,246,0,83,245,0,147,248,0,163,249,0,146,134,67,123,247,56,137,178,77,,,,,
"Cm Swimmi",226016,7314,-9.37631,46.17838,1,03/16/2022 18:39:34,Argos,0,343,NN,,401677652.77,03/16/2022 18:46:45,1,3,0,-127,401677652.77,46.17838,-9.37631,46.17838,-9.37631,48,3,1358,2048,900,171,335,224,0,0,4,3,0,3,243,0,115,239,0,147,242,64,115,74,55,158,27,202,192,75,203,111,69,154,,,,,
"Cm Swimmi",226016,7314,-9.36738,46.18551,A,03/16/2022 20:17:06,Argos,0,0,NN,,401677634.06,03/16/2022 20:17:07,1,1,0,-133,401677634.06,46.18551,-9.36738,46.18551,-9.36738,8,3,1597,4601,554,163,783,224,0,0,4,0,0,4,3,0,83,248,0,179,253,0,179,251,0,163,251,0,131,249,90,111,184,42,,,,,
"Cm Swimmi",226016,7314,-9.36738,46.18551,A,03/16/2022 20:17:06,Argos,0,0,NN,,401677634.06,03/16/2022 20:24:11,1,1,0,-133,401677634.06,46.18551,-9.36738,46.18551,-9.36738,8,3,1597,4601,554,163,783,83,122,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.36738,46.18551,A,03/16/2022 20:17:06,Argos,0,0,NN,,401677634.06,03/16/2022 20:26:16,1,1,0,-133,401677634.06,46.18551,-9.36738,46.18551,-9.36738,8,3,1597,4601,554,163,783,224,0,193,4,1,1,163,255,0,97,250,0,115,248,0,99,246,0,115,245,0,115,246,129,106,162,41,,,,,
"Cm Swimmi",226016,7314,-9.35224,46.24932,A,03/17/2022 02:08:31,Argos,0,393,SR,,401677634.92,03/17/2022 02:04:25,1,3,0,-130,401677634.92,46.24932,-9.35224,46.24932,-9.35224,8,3,305,1612,57,52,795,224,0,0,4,8,0,100,6,0,100,7,0,100,6,0,116,6,0,100,6,0,100,6,17,197,133,212,,,,,
"Cm Swimmi",226016,7314,-9.35302,46.24806,B,03/17/2022 02:09:23,Argos,0,0,A1,,401677607.62,03/17/2022 02:09:23,1,1,0,-128,401677607.62,46.24806,-9.35302,46.24806,-9.35302,6,3,333,912,121,53,875,83,90,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.35224,46.24932,A,03/17/2022 02:08:31,Argos,0,393,SR,,401677634.92,03/17/2022 02:10:13,1,3,0,-130,401677634.92,46.24932,-9.35224,46.24932,-9.35224,8,3,305,1612,57,52,795,224,0,0,4,7,0,84,7,0,100,7,0,68,7,0,68,10,0,100,7,0,116,7,53,10,94,74,,,,,
"Cm Swimmi",226016,7314,-9.35224,46.24932,A,03/17/2022 02:08:31,Argos,0,393,SR,,401677634.92,03/17/2022 02:10:58,1,3,0,-130,401677634.92,46.24932,-9.35224,46.24932,-9.35224,8,3,305,1612,57,52,795,224,0,0,4,11,0,4,7,0,116,5,0,132,6,0,4,7,0,68,9,0,4,8,84,56,7,7,,,,,
"Cm Swimmi",226016,7314,-9.35211,46.23567,B,03/17/2022 03:43:15,Argos,0,0,SR,,401677654.35,03/17/2022 03:43:16,1,1,0,-135,401677654.35,46.23567,-9.35211,46.23567,-9.35211,6,3,1350,1409,1293,44,3805,224,2,0,4,9,0,20,9,0,68,206,127,217,185,102,2,8,64,30,80,32,24,179,236,230,162,169,,,,,
"Cm Swimmi",226016,7314,-9.34229,46.23785,B,03/17/2022 03:43:15,Argos,0,0,A1,,401677633.55,03/17/2022 03:43:16,1,1,0,-132,401677633.55,46.23785,-9.34229,46.23785,-9.34229,7,3,1290,1532,1085,55,3637,224,0,0,4,9,0,20,9,0,68,9,16,96,8,0,68,16,0,20,78,128,52,11,236,102,162,8,,,,,
"Cm Swimmi",226016,7314,-9.40117,46.2164,B,03/17/2022 05:53:17,Argos,0,86,NN,,401677659.12,03/17/2022 05:52:34,1,2,0,-132,401677659.12,46.2164,-9.40117,46.2164,-9.40117,8,3,1484,6998,314,102,4124,115,90,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.40117,46.2164,B,03/17/2022 05:53:17,Argos,0,86,NN,,401677659.12,03/17/2022 05:54:01,1,2,0,-132,401677659.12,46.2164,-9.40117,46.2164,-9.40117,8,3,1484,6998,314,102,4124,224,0,0,3,254,0,244,7,0,244,7,0,244,8,0,228,8,0,244,8,0,4,3,7,175,229,122,,,,,
"Cm Swimmi",226016,7314,-9.44306,46.19058,B,03/17/2022 15:30:50,Argos,0,0,NK,,401677674.88,03/17/2022 15:30:51,1,1,0,-128,401677674.88,46.19058,-9.44306,46.19058,-9.44306,8,3,3265,4897,2176,120,9101,224,0,0,3,254,0,115,251,0,83,251,1,19,252,1,19,253,1,19,255,0,228,0,164,125,205,148,,,,,
"Cm Swimmi",226016,7314,-9.42353,46.20495,B,03/17/2022 16:37:22,Argos,0,0,NP,,401677659.38,03/17/2022 16:37:23,1,1,0,-128,401677659.38,46.20495,-9.42353,46.20495,-9.42353,8,3,3680,4434,3053,140,10301,83,107,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.41958,46.19975,A,03/17/2022 17:09:12,Argos,0,41,NK,,401677659.19,03/17/2022 17:08:52,1,2,0,-129,401677659.19,46.19975,-9.41958,46.19975,-9.41958,8,2,859,7745,95,170,2413,224,0,0,4,3,0,163,254,0,51,255,0,195,254,0,195,254,0,227,254,0,243,254,52,240,137,128,,,,,
"Cm Swimmi",226016,7314,-9.41958,46.19975,A,03/17/2022 17:09:12,Argos,0,41,NK,,401677659.19,03/17/2022 17:09:33,1,2,0,-129,401677659.19,46.19975,-9.41958,46.19975,-9.41958,8,2,859,7745,95,170,2413,224,0,0,4,3,1,3,254,1,3,254,1,19,253,0,211,253,0,99,253,0,99,254,82,148,133,183,,,,,
"Cm Swimmi",226016,7314,-9.41958,46.19975,A,03/17/2022 17:09:12,Argos,0,41,NK,,401677659.19,03/17/2022 17:19:18,1,2,0,-129,401677659.19,46.19975,-9.41958,46.19975,-9.41958,8,2,859,7745,95,170,2413,83,106,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.41705,46.19859,B,03/17/2022 18:10:52,Argos,0,0,NP,,401677662.54,03/17/2022 18:10:52,1,1,0,-137,401677662.54,46.19859,-9.41705,46.19859,-9.41705,8,3,2571,5974,1106,49,7267,83,106,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.40893,46.19465,B,03/17/2022 18:27:56,Argos,0,222,NN,,401677665.73,03/17/2022 18:26:05,1,2,0,-126,401677665.73,46.19465,-9.40893,46.19465,-9.40893,8,3,1463,28438,75,28,4129,224,0,0,3,241,0,52,2,0,20,0,0,180,3,0,164,4,0,100,4,0,164,2,9,37,16,33,,,,,
"Cm Swimmi",226016,7314,-9.40893,46.19465,B,03/17/2022 18:27:56,Argos,0,222,NN,,401677665.73,03/17/2022 18:29:47,1,2,0,-126,401677665.73,46.19465,-9.40893,46.19465,-9.40893,8,3,1463,28438,75,28,4129,83,107,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.4077,46.18623,B,03/17/2022 20:11:18,Argos,0,0,NN,,401677663.79,03/17/2022 20:11:18,1,1,0,-129,401677663.79,46.18623,-9.4077,,,8,3,1975,3446,1132,30,5580,224,0,0,3,254,0,244,5,1,4,6,0,228,5,0,68,5,1,36,4,1,36,4,24,191,222,47,,,,,
"Cm Swimmi",226016,7314,-9.40093,46.14953,B,03/18/2022 04:11:05,Argos,0,0,NK,,401677661.89,03/18/2022 04:11:06,1,1,0,-129,401677661.89,46.14953,-9.40093,46.14953,-9.40093,8,3,3425,3693,3175,58,9682,224,0,0,4,2,0,36,1,1,4,1,1,4,0,1,20,0,1,4,1,0,196,0,54,93,251,238,,,,,
"Cm Swimmi",226016,7314,-9.4067,46.16279,B,03/18/2022 05:36:27,Argos,0,0,NN,,401677663.17,03/18/2022 05:36:27,1,1,0,-133,401677663.17,46.16279,-9.4067,46.16279,-9.4067,8,2,3743,7058,1984,92,10585,224,0,0,3,252,0,36,1,1,4,1,1,4,0,1,20,0,1,4,1,0,196,0,139,76,109,123,,,,,
"Cm Swimmi",226016,7314,-9.40115,46.17313,B,03/18/2022 07:22:13,Argos,0,0,NN,,401677676.22,03/18/2022 07:22:14,1,1,0,-129,401677676.22,46.17313,-9.40115,46.17313,-9.40115,8,3,3763,6344,2231,98,10640,83,107,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.4188,46.16108,B,03/18/2022 14:22:24,Argos,0,243,SR,,401677663.31,03/18/2022 14:20:23,1,2,0,-127,401677663.31,46.16108,-9.4188,46.16108,-9.4188,8,3,2871,83579,98,128,8115,224,0,0,3,235,0,196,2,0,3,253,0,84,0,0,115,253,0,163,254,0,180,1,33,52,165,180,,,,,
"Cm Swimmi",226016,7314,-9.4188,46.16108,B,03/18/2022 14:22:24,Argos,0,243,SR,,401677663.31,03/18/2022 14:24:26,1,2,0,-127,401677663.31,46.16108,-9.4188,46.16108,-9.4188,8,3,2871,83579,98,128,8115,224,0,0,3,247,0,132,2,0,180,1,0,212,2,0,180,2,0,51,254,0,164,2,67,90,221,128,,,,,
"Cm Swimmi",226016,7314,-9.43422,46.17639,B,03/18/2022 15:08:11,Argos,0,0,NK,,401677656.77,03/18/2022 15:08:12,1,1,0,-131,401677656.77,46.17639,-9.43422,46.17639,-9.43422,8,3,2638,10491,663,126,7454,224,0,0,3,229,0,115,253,0,147,255,0,228,1,1,4,3,1,20,4,0,180,3,51,188,99,206,,,,,
"Cm Swimmi",226016,7314,-9.45309,46.22133,B,03/18/2022 16:48:36,Argos,0,265,NK,,401677660.74,03/18/2022 16:46:24,1,2,0,-124,401677660.74,46.22133,-9.45309,46.22133,-9.45309,8,3,2030,50794,81,149,5733,224,0,0,3,240,0,196,1,0,212,2,0,244,2,0,3,250,0,228,1,1,4,1,239,57,104,38,,,,,
"Cm Swimmi",226016,7314,-9.45309,46.22133,B,03/18/2022 16:48:36,Argos,0,265,NK,,401677660.74,03/18/2022 16:50:49,1,2,0,-124,401677660.74,46.22133,-9.45309,46.22133,-9.45309,8,3,2030,50794,81,149,5733,224,0,0,3,240,0,3,238,0,3,238,0,51,237,0,99,238,0,51,240,0,67,237,34,56,110,68,,,,,
"Cm Swimmi",226016,7314,-9.481,46.23118,B,03/18/2022 17:46:57,Argos,0,184,MB,,401677667.18,03/18/2022 17:45:26,1,2,0,-133,401677667.18,46.23118,-9.481,46.23118,-9.481,8,3,1262,19916,80,43,3558,67,138,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.481,46.23118,B,03/18/2022 17:46:57,Argos,0,184,MB,,401677667.18,03/18/2022 17:48:30,1,2,0,-133,401677667.18,46.23118,-9.481,46.23118,-9.481,8,3,1262,19916,80,43,3558,224,0,0,35,248,0,114,253,0,147,247,16,228,5,1,4,3,1,20,4,0,180,3,211,116,216,57,,,,,
"Cm Swimmi",226016,7314,-9.48155,46.22435,A,03/18/2022 18:15:04,Argos,0,244,NN,,401677669.51,03/18/2022 18:12:41,1,3,0,-128,401677669.51,46.22435,-9.48155,46.22435,-9.48155,6,3,415,2086,82,57,1137,224,0,0,3,239,0,115,242,0,35,242,0,131,246,0,35,244,0,147,244,0,99,245,146,65,118,45,,,,,
"Cm Swimmi",226016,7314,-9.48155,46.22435,A,03/18/2022 18:15:04,Argos,0,244,NN,,401677669.51,03/18/2022 18:15:47,1,3,0,-128,401677669.51,46.22435,-9.48155,46.22435,-9.48155,6,3,415,2086,82,57,1137,224,0,0,3,232,0,35,242,0,67,240,0,131,243,0,131,243,0,131,243,0,115,244,179,238,201,32,,,,,
"Cm Swimmi",226016,7314,-9.48155,46.22435,A,03/18/2022 18:15:04,Argos,0,244,NN,,401677669.51,03/18/2022 18:16:45,1,3,0,-128,401677669.51,46.22435,-9.48155,46.22435,-9.48155,6,3,415,2086,82,57,1137,224,0,0,3,230,0,67,246,16,123,254,4,115,248,32,48,213,146,120,69,255,92,3,90,27,226,55,,,,,
"Cm Swimmi",226016,7314,-9.48559,46.22857,B,03/18/2022 18:43:46,Argos,0,0,MC,,401677669.73,03/18/2022 18:43:46,1,1,1,-118,401677669.73,46.22857,-9.48559,46.22857,-9.48559,6,3,841,1060,667,60,2361,224,0,0,3,236,0,51,240,0,51,240,0,51,239,0,67,238,0,3,239,0,83,237,117,17,65,195,,,,,
"Cm Swimmi",226016,7314,-9.51843,46.28184,B,03/19/2022 01:38:47,Argos,0,0,A1,,401677679.87,03/19/2022 01:38:47,1,1,0,-132,401677679.87,46.28184,-9.51843,46.28184,-9.51843,8,3,2497,3774,1651,95,7055,224,0,0,3,253,0,19,248,0,99,253,0,131,254,0,51,253,0,99,255,0,83,254,112,73,186,75,,,,,
"Cm Swimmi",226016,7314,-9.52096,46.27991,B,03/19/2022 02:49:32,Argos,0,0,SR,,401677676.29,03/19/2022 02:49:32,1,1,0,-125,401677676.29,46.27991,-9.52096,46.27991,-9.52096,8,3,3520,7031,1762,116,9952,115,138,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.52127,46.28679,B,03/19/2022 04:25:18,Argos,0,0,SR,,401677682.82,03/19/2022 04:25:18,1,1,0,-134,401677682.82,46.28679,-9.52127,46.28679,-9.52127,8,3,3726,6726,2063,115,10534,83,107,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.51319,46.22365,B,03/19/2022 05:24:01,Argos,0,49,NN,,401677664.21,03/19/2022 05:23:37,1,2,0,-132,401677664.21,46.22365,-9.51319,46.22365,-9.51319,8,3,3376,6520,1747,139,4291,115,123,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.51319,46.22365,B,03/19/2022 05:24:01,Argos,0,49,NN,,401677664.21,03/19/2022 05:24:26,1,2,0,-132,401677664.21,46.22365,-9.51319,46.22365,-9.51319,8,3,3376,6520,1747,139,4291,224,0,0,3,253,0,163,253,0,115,253,1,35,253,1,115,253,1,147,254,1,211,254,97,177,19,97,,,,,
"Cm Swimmi",226016,7314,-9.5471,46.12444,B,03/19/2022 13:34:28,Argos,0,0,A1,,401677668.38,03/19/2022 13:34:28,1,1,0,-138,401677668.38,46.12444,-9.5471,46.12444,-9.5471,8,3,6621,7984,5490,77,8445,224,0,0,3,244,0,3,244,0,3,243,0,3,245,0,3,244,0,3,244,0,3,244,17,3,125,191,,,,,
"Cm Swimmi",226016,7314,-9.49377,46.19113,B,03/19/2022 13:49:58,Argos,0,49,SR,,401677650.22,03/19/2022 13:49:34,1,2,0,-130,401677650.22,46.19113,-9.49377,46.19113,-9.49377,6,3,2567,10143,649,101,4441,224,0,0,3,244,0,3,242,0,3,241,0,3,241,0,3,240,0,3,240,0,3,240,92,5,114,222,,,,,
"Cm Swimmi",226016,7314,-9.49377,46.19113,B,03/19/2022 13:49:58,Argos,0,49,SR,,401677650.22,03/19/2022 13:50:23,1,2,0,-130,401677650.22,46.19113,-9.49377,46.19113,-9.49377,6,3,2567,10143,649,101,4441,224,0,0,3,244,0,3,236,0,3,236,0,3,237,0,3,237,0,3,214,0,3,232,123,147,61,73,,,,,
"Cm Swimmi",226016,7314,-9.505,46.17522,B,03/19/2022 15:12:20,Argos,0,0,A1,,401677675.67,03/19/2022 15:12:20,1,1,0,-135,401677675.67,46.17522,-9.505,46.17522,-9.505,7,3,1772,3548,884,84,4999,224,0,0,3,250,0,3,245,0,3,244,0,3,244,0,3,244,0,3,244,0,3,245,145,25,122,14,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:20:44,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,4,0,3,249,0,3,172,0,3,236,0,3,237,0,3,237,0,3,214,0,3,232,214,169,188,125,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:22:15,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,0,0,3,249,0,3,249,0,3,245,0,3,244,0,3,247,0,3,248,0,3,252,35,134,9,93,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:25:17,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,0,0,19,249,0,3,245,0,3,244,0,3,244,0,3,244,0,3,244,0,3,245,158,56,141,234,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:28:19,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,1,0,3,251,0,3,249,0,3,245,0,3,244,0,3,247,0,3,248,0,3,252,41,41,46,29,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:29:57,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,1,0,3,247,0,19,242,0,3,247,0,3,244,0,3,246,0,3,244,0,3,244,103,28,11,198,,,,,
"Cm Swimmi",226016,7314,-9.4939,46.22591,2,03/19/2022 15:20:44,Argos,0,0,SR,,401677649.19,03/19/2022 15:30:39,1,1,0,-134,401677649.19,46.22591,-9.4939,46.22591,-9.4939,56,3,422,951,186,46,475,224,0,0,3,248,0,3,244,0,3,243,0,3,245,0,3,244,0,3,244,0,3,244,134,155,86,124,,,,,
"Cm Swimmi",226016,7314,-9.51373,46.23614,A,03/19/2022 16:21:38,Argos,0,46,NK,,401677671.58,03/19/2022 16:21:15,1,2,0,-128,401677671.58,46.23614,-9.51373,46.23614,-9.51373,8,3,1251,5751,272,58,864,115,106,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cm Swimmi",226016,7314,-9.51373,46.23614,A,03/19/2022 16:21:38,Argos,0,46,NK,,401677671.58,03/19/2022 16:22:02,1,2,0,-128,401677671.58,46.23614,-9.51373,46.23614,-9.51373,8,3,1251,5751,272,58,864,224,0,0,3,253,0,3,245,0,67,244,0,3,244,0,67,244,64,11,212,144,41,213,215,61,14,78,,,,,
"Cm Swimmi",226016,7314,-9.51373,46.23614,A,03/19/2022 16:21:38,Argos,0,46,NK,,401677671.58,03/19/2022 16:24:46,1,2,0,-128,401677671.58,46.23614,-9.51373,46.23614,-9.51373,8,3,1251,5751,272,58,864,224,0,0,3,253,4,164,6,5,52,9,2,68,1,2,228,5,0,3,251,0,3,251,38,62,48,60,,,,,
"Cm Swimmi",226016,7314,-9.48577,46.24823,A,03/19/2022 17:46:46,Argos,0,541,NP,,401677671.76,03/19/2022 17:45:47,1,3,0,-129,401677671.76,46.24823,-9.48577,46.24823,-9.48577,8,2,279,748,103,3,733,224,0,0,3,240,3,84,4,3,164,4,4,100,6,0,67,251,4,52,6,4,68,5,89,110,217,103,,,,,
"Cm Swimmi",226016,7314,-9.48577,46.24823,A,03/19/2022 17:46:46,Argos,0,541,NP,,401677671.76,03/19/2022 17:47:46,1,3,0,-129,401677671.76,46.24823,-9.48577,46.24823,-9.48577,8,2,279,748,103,3,733,224,0,0,3,241,4,164,6,5,52,9,2,68,1,2,228,5,0,3,251,0,3,251,121,254,95,128,,,,,
