GPS fix time,GPS Fix Attempt,GPS Latitude,GPS Longitude
14/05/2022 01:02,Resolved QFP,-15.096785,47.116979
14/05/2022 03:08,Resolved QFP,-15.06195,47.111668
14/05/2022 04:27,Resolved QFP,-15.056091,47.123149
14/05/2022 06:13,Resolved QFP,-15.062096,47.116339
14/05/2022 09:00,Resolved QFP,-15.080524,47.116167
14/05/2022 15:18,Resolved QFP,-15.096036,47.115762
14/05/2022 17:21,Resolved QFP,-15.089481,47.112458
14/05/2022 18:14,Resolved QFP,-15.08953,47.112112
14/05/2022 19:02,Resolved QFP,-15.089755,47.112126
14/05/2022 20:44,Resolved QFP,-15.090989,47.111795
14/05/2022 21:30,Resolved QFP,-15.090986,47.111708
14/05/2022 22:17,Resolved QFP,-15.091095,47.111988
15/05/2022 00:47,Resolved QFP,-15.089606,47.111308
15/05/2022 01:13,Resolved QFP,-15.084647,47.106211
15/05/2022 03:28,Resolved QFP,-15.06795,47.104576
15/05/2022 04:53,Resolved QFP,-15.067021,47.103361
15/05/2022 06:45,Resolved QFP,-15.06708,47.103626
15/05/2022 07:40,Resolved QFP,-15.067245,47.103691
15/05/2022 08:52,Resolved QFP,-15.075258,47.104415
15/05/2022 09:26,Resolved QFP,-15.084309,47.107815
15/05/2022 14:43,Resolved QFP,-15.088295,47.1187
15/05/2022 15:03,Resolved QFP,-15.083251,47.116813
15/05/2022 16:06,Resolved QFP,-15.066569,47.107518
15/05/2022 17:43,Resolved QFP,-15.067288,47.103964
15/05/2022 21:20,Resolved QFP,-15.067314,47.103913
15/05/2022 22:17,Resolved QFP,-15.067332,47.103945
15/05/2022 23:17,Resolved QFP,-15.06737,47.104009
16/05/2022 00:17,Resolved QFP,-15.067331,47.103967
16/05/2022 01:07,Resolved QFP,-15.06777,47.103679
16/05/2022 02:14,Resolved QFP,-15.068246,47.104289
16/05/2022 03:15,Resolved QFP,-15.067925,47.104035
16/05/2022 04:18,Resolved QFP,-15.067757,47.103932
16/05/2022 05:11,Resolved QFP,-15.067604,47.104903
16/05/2022 06:05,Resolved QFP,-15.068189,47.104134
16/05/2022 07:00,Resolved QFP,-15.068208,47.104387
16/05/2022 08:27,Unresolved QFP,-15.077234,47.10421
16/05/2022 15:23,Resolved QFP,-15.099303,47.114423
16/05/2022 16:04,Resolved QFP,-15.091666,47.111435
16/05/2022 17:05,Resolved QFP,-15.092153,47.111808
16/05/2022 18:00,Resolved QFP,-15.090187,47.112217
16/05/2022 19:40,Resolved QFP,-15.090988,47.111895
16/05/2022 20:35,Resolved QFP,-15.090927,47.11212
16/05/2022 21:29,Resolved QFP,-15.09095,47.111718
16/05/2022 22:19,Resolved QFP,-15.091052,47.111738
16/05/2022 23:08,Resolved QFP,-15.088706,47.112781
17/05/2022 03:40,Resolved QFP (Uncertain),-15.082062,47.111075
17/05/2022 04:23,Resolved QFP,-15.073312,47.106486
17/05/2022 07:27,Unresolved QFP,-15.067479,47.103661
17/05/2022 08:27,Resolved QFP,-15.068164,47.104294
17/05/2022 09:00,Resolved QFP,-15.077842,47.106592
17/05/2022 15:21,Resolved QFP,-15.100749,47.118867
17/05/2022 18:16,Resolved QFP,-15.09917,47.117768
17/05/2022 19:11,Unresolved QFP,-15.095013,47.113623
17/05/2022 20:16,Resolved QFP,-15.091555,47.111933
17/05/2022 21:08,Resolved QFP,-15.09154,47.112161
17/05/2022 23:23,Resolved QFP,-15.091263,47.111973
18/05/2022 00:12,Resolved QFP,-15.091344,47.112002
18/05/2022 03:26,Resolved QFP,-15.08303,47.105615
18/05/2022 04:21,Resolved QFP,-15.071093,47.103741
18/05/2022 05:12,Resolved QFP,-15.067874,47.104308
18/05/2022 08:12,Resolved QFP (Uncertain),-15.068332,47.104111
18/05/2022 17:35,Resolved QFP,-15.099994,47.119369
18/05/2022 18:26,Resolved QFP,-15.093427,47.118754
18/05/2022 19:00,Resolved QFP,-15.088188,47.119105
18/05/2022 20:38,Resolved QFP,-15.091617,47.112272
18/05/2022 21:22,Resolved QFP,-15.091665,47.112071
18/05/2022 22:10,Resolved QFP,-15.091623,47.111943
18/05/2022 23:40,Resolved QFP,-15.091381,47.111716
19/05/2022 01:09,Unresolved QFP,-15.091251,47.11172
19/05/2022 02:02,Unresolved QFP,-15.091572,47.110587
19/05/2022 03:05,Resolved QFP,-15.076935,47.104928
19/05/2022 05:21,Unresolved QFP,-15.068186,47.104308
19/05/2022 10:19,Unresolved QFP,-15.071794,47.104476
19/05/2022 11:02,Resolved QFP,-15.08598,47.110187
19/05/2022 15:50,Resolved QFP,-15.096063,47.115579
19/05/2022 17:48,Resolved QFP,-15.090256,47.11214
19/05/2022 18:18,Resolved QFP,-15.090203,47.112362
19/05/2022 19:11,Resolved QFP,-15.088754,47.11208
19/05/2022 20:30,Resolved QFP,-15.072361,47.107377
19/05/2022 21:52,Resolved QFP,-15.067377,47.10406
19/05/2022 22:47,Resolved QFP,-15.067349,47.103899
20/05/2022 00:34,Resolved QFP (Uncertain),-15.066522,47.103061
20/05/2022 01:27,Resolved QFP,-15.067314,47.103908
20/05/2022 04:10,Resolved QFP,-15.067426,47.10379
20/05/2022 08:13,Resolved QFP,-15.068229,47.105009
20/05/2022 15:31,Resolved QFP,-15.093859,47.113235
20/05/2022 16:03,Resolved QFP,-15.087834,47.107056
20/05/2022 17:09,Resolved QFP,-15.070513,47.105631
20/05/2022 18:39,Resolved QFP,-15.067159,47.104105
20/05/2022 19:35,Resolved QFP,-15.067362,47.103973
20/05/2022 20:36,Resolved QFP,-15.067226,47.104251
20/05/2022 21:34,Resolved QFP,-15.067429,47.103911
20/05/2022 22:28,Resolved QFP,-15.067333,47.103861
20/05/2022 23:21,Resolved QFP,-15.067297,47.103957
21/05/2022 01:07,Resolved QFP,-15.067327,47.103953
21/05/2022 02:00,Resolved QFP,-15.067334,47.103976
21/05/2022 03:52,Resolved QFP,-15.067895,47.104002
21/05/2022 04:45,Resolved QFP,-15.067962,47.103939
21/05/2022 05:43,Resolved QFP,-15.067367,47.103839
21/05/2022 06:54,Resolved QFP,-15.067621,47.105611
21/05/2022 07:49,Resolved QFP,-15.068166,47.104525
21/05/2022 08:56,Resolved QFP,-15.06816,47.104747
21/05/2022 09:25,Resolved QFP,-15.075291,47.108461
21/05/2022 10:26,Resolved QFP,-15.091233,47.113668
21/05/2022 15:37,Resolved QFP,-15.099634,47.117385
21/05/2022 16:02,Resolved QFP,-15.09441,47.114318
21/05/2022 18:20,Resolved QFP,-15.067748,47.104601
21/05/2022 19:23,Resolved QFP,-15.067557,47.104071
21/05/2022 20:23,Resolved QFP,-15.06731,47.104068
21/05/2022 21:27,Resolved QFP,-15.06722,47.103816
21/05/2022 22:28,Resolved QFP (Uncertain),-15.067267,47.103993
21/05/2022 23:25,Resolved QFP,-15.067866,47.104723
22/05/2022 00:25,Unresolved QFP,-15.066728,47.105443
22/05/2022 01:09,Resolved QFP (Uncertain),-15.067296,47.102721
22/05/2022 02:03,Resolved QFP,-15.067292,47.103945
22/05/2022 03:00,Resolved QFP,-15.067238,47.103548
22/05/2022 04:40,Resolved QFP,-15.066314,47.103338
22/05/2022 06:00,Resolved QFP,-15.075409,47.105207
22/05/2022 07:30,Resolved QFP,-15.08371,47.107766
22/05/2022 14:55,Resolved QFP,-15.098706,47.116855
22/05/2022 15:09,Resolved QFP,-15.095812,47.114769
22/05/2022 16:45,Resolved QFP,-15.091182,47.11212
22/05/2022 17:55,Resolved QFP,-15.091591,47.112255
22/05/2022 18:52,Resolved QFP,-15.091929,47.111889
22/05/2022 19:55,Resolved QFP,-15.091736,47.112358
22/05/2022 20:58,Resolved QFP,-15.091399,47.112415
22/05/2022 21:00,Resolved QFP,-15.091446,47.112389
22/05/2022 22:00,Resolved QFP,-15.091259,47.112163
23/05/2022 00:01,Resolved QFP,-15.091319,47.111887
23/05/2022 01:00,Resolved QFP,-15.091322,47.111711
23/05/2022 05:32,Resolved QFP,-15.092658,47.103648
23/05/2022 07:17,Unresolved QFP,-15.092813,47.104104
23/05/2022 16:10,Resolved QFP,-15.097766,47.116627
23/05/2022 17:12,Resolved QFP,-15.093841,47.108321
23/05/2022 18:10,Resolved QFP,-15.092873,47.108115
23/05/2022 19:04,Resolved QFP,-15.095012,47.10714
23/05/2022 20:02,Unresolved QFP,-15.095789,47.106228
23/05/2022 21:00,Resolved QFP,-15.094596,47.103876
23/05/2022 23:47,Resolved QFP,-15.091993,47.102441
24/05/2022 00:46,Resolved QFP,-15.091257,47.102545
24/05/2022 03:52,Resolved QFP,-15.089825,47.099771
24/05/2022 05:42,Unresolved QFP,-15.099621,47.096805
24/05/2022 06:23,Resolved QFP,-15.089632,47.099772
24/05/2022 15:08,Resolved QFP,-15.095553,47.122338
24/05/2022 16:16,Resolved QFP,-15.086959,47.108928
24/05/2022 17:16,Resolved QFP,-15.087545,47.108829
24/05/2022 18:00,Resolved QFP,-15.087944,47.108782
24/05/2022 19:04,Resolved QFP,-15.088605,47.108831
25/05/2022 01:27,Resolved QFP,-15.093828,47.117137
25/05/2022 02:13,Resolved QFP,-15.083475,47.114848
25/05/2022 03:09,Resolved QFP,-15.072654,47.110366
25/05/2022 04:09,Resolved QFP,-15.063002,47.114643
25/05/2022 05:00,Resolved QFP,-15.062697,47.115204
25/05/2022 06:07,Resolved QFP,-15.064036,47.114532
25/05/2022 08:00,Unresolved QFP,-15.069564,47.116437
25/05/2022 14:53,Resolved QFP,-15.098917,47.117198
25/05/2022 15:15,Resolved QFP,-15.093793,47.114946
25/05/2022 16:38,Resolved QFP,-15.091564,47.111779
25/05/2022 18:23,Resolved QFP,-15.092293,47.111904
25/05/2022 19:10,Resolved QFP,-15.092634,47.111979
25/05/2022 20:40,Resolved QFP,-15.091614,47.112077
25/05/2022 21:43,Resolved QFP,-15.091577,47.112222
25/05/2022 22:18,Resolved QFP (Uncertain),-15.091728,47.112015
25/05/2022 23:13,Resolved QFP,-15.091809,47.112191
26/05/2022 00:09,Resolved QFP,-15.09123,47.112212
26/05/2022 01:12,Resolved QFP,-15.090815,47.111982
26/05/2022 02:11,Unresolved QFP,-15.090169,47.111237
26/05/2022 05:06,Resolved QFP,-15.068204,47.10401
26/05/2022 08:30,Resolved QFP,-15.071483,47.105469
26/05/2022 09:31,Resolved QFP,-15.084138,47.112673
26/05/2022 10:03,Resolved QFP,-15.091354,47.115456
26/05/2022 15:26,Resolved QFP,-15.100348,47.116013
26/05/2022 16:13,Resolved QFP (Uncertain),-15.090759,47.113976
26/05/2022 17:10,Resolved QFP,-15.0911,47.11213
26/05/2022 18:16,Resolved QFP (Uncertain),-15.091372,47.112181
26/05/2022 20:20,Resolved QFP,-15.091301,47.111905
26/05/2022 21:26,Resolved QFP,-15.091033,47.111867
26/05/2022 23:35,Resolved QFP,-15.091039,47.112488
27/05/2022 00:39,Resolved QFP,-15.091939,47.113425
27/05/2022 01:26,Resolved QFP,-15.083535,47.108544
27/05/2022 02:13,Resolved QFP,-15.075675,47.104851
27/05/2022 03:31,Resolved QFP,-15.067786,47.104109
27/05/2022 06:58,Resolved QFP,-15.087841,47.112662
27/05/2022 15:18,Resolved QFP,-15.101518,47.119359
27/05/2022 17:16,Resolved QFP (Uncertain),-15.094022,47.112504
27/05/2022 18:00,Resolved QFP,-15.093175,47.111654
28/05/2022 00:11,Resolved QFP,-15.091007,47.111848
28/05/2022 06:39,Resolved QFP,-15.084198,47.110273
28/05/2022 18:16,Resolved QFP,-15.067941,47.103792
29/05/2022 00:49,Resolved QFP,-15.067172,47.10464
29/05/2022 09:54,Resolved QFP (Uncertain),-15.068198,47.104346
30/05/2022 00:38,Resolved QFP,-15.067334,47.103978
30/05/2022 06:00,Resolved QFP,-15.066544,47.103932
30/05/2022 18:14,Resolved QFP,-15.067292,47.104054
31/05/2022 00:18,Resolved QFP,-15.067453,47.103859
31/05/2022 06:02,Resolved QFP,-15.068041,47.104863
01/06/2022 00:01,Resolved QFP,-15.067469,47.104033
01/06/2022 18:13,Resolved QFP,-15.090524,47.117623
02/06/2022 00:20,Resolved QFP,-15.066982,47.103985
02/06/2022 18:17,Resolved QFP,-15.074379,47.108679
03/06/2022 00:12,Unresolved QFP,-15.070902,47.108326
04/06/2022 00:11,Resolved QFP,-15.067352,47.103906
04/06/2022 06:15,Resolved QFP,-15.066819,47.10371
04/06/2022 12:24,Resolved QFP,-15.067922,47.104552
04/06/2022 18:00,Resolved QFP,-15.067197,47.104018
05/06/2022 06:14,Unresolved QFP,-15.073993,47.106541
05/06/2022 16:52,Resolved QFP (Uncertain),-15.092721,47.111365
05/06/2022 18:58,Resolved QFP,-15.09115,47.112132
06/06/2022 00:15,Unresolved QFP,-15.091408,47.111887
06/06/2022 18:23,Resolved QFP,-15.090367,47.111584
07/06/2022 00:19,Resolved QFP,-15.091355,47.11191
07/06/2022 06:49,Resolved QFP,-15.068027,47.100362
07/06/2022 12:36,Unresolved QFP,-15.096791,47.108618
07/06/2022 18:10,Resolved QFP,-15.06765,47.104244
08/06/2022 00:14,Resolved QFP,-15.067416,47.104034
08/06/2022 06:10,Resolved QFP,-15.067845,47.104262
09/06/2022 06:11,Unresolved QFP,-15.069783,47.103181
09/06/2022 18:43,Resolved QFP,-15.067282,47.104006
10/06/2022 00:29,Resolved QFP,-15.067547,47.103848
10/06/2022 06:15,Resolved QFP,-15.068352,47.104239
10/06/2022 18:45,Resolved QFP,-15.091705,47.11216
11/06/2022 00:25,Resolved QFP,-15.091334,47.111971
11/06/2022 18:58,Resolved QFP,-15.091407,47.111684
12/06/2022 16:53,Resolved QFP,-15.092318,47.115574
12/06/2022 18:21,Resolved QFP,-15.091417,47.112121
13/06/2022 06:10,Resolved QFP,-15.062408,47.114962
13/06/2022 18:38,Resolved QFP,-15.066851,47.10451
14/06/2022 00:32,Resolved QFP (Uncertain),-15.066923,47.104318
14/06/2022 06:40,Resolved QFP,-15.067418,47.103875
14/06/2022 18:33,Resolved QFP,-15.06752,47.104032
15/06/2022 01:03,Resolved QFP,-15.067717,47.103923
15/06/2022 18:25,Resolved QFP (Uncertain),-15.067715,47.103827
16/06/2022 00:15,Resolved QFP,-15.067399,47.103705
16/06/2022 18:44,Resolved QFP,-15.058463,47.11862
17/06/2022 18:12,Unresolved QFP,-15.096678,47.116229
18/06/2022 00:07,Resolved QFP,-15.067458,47.103848
19/06/2022 00:50,Resolved QFP,-15.067235,47.103868
19/06/2022 06:09,Resolved QFP (Uncertain),-15.067186,47.103761
19/06/2022 18:21,Resolved QFP,-15.067236,47.104295
20/06/2022 00:46,Resolved QFP,-15.067249,47.104001
20/06/2022 06:08,Unresolved QFP,-15.067475,47.103959
20/06/2022 12:30,Resolved QFP,-15.067981,47.104435
20/06/2022 18:13,Resolved QFP,-15.067568,47.104039
21/06/2022 13:19,Resolved QFP,-15.067915,47.104712
21/06/2022 18:12,Resolved QFP,-15.067861,47.103862
22/06/2022 00:05,Resolved QFP,-15.06744,47.10397
22/06/2022 19:06,Resolved QFP,-15.091558,47.111982
23/06/2022 01:03,Resolved QFP,-15.09113,47.112004
24/06/2022 18:22,Resolved QFP,-15.091257,47.112504
25/06/2022 00:21,Resolved QFP,-15.091174,47.111998
25/06/2022 18:33,Resolved QFP (Uncertain),-15.086577,47.116246
26/06/2022 06:09,Resolved QFP,-15.089524,47.112243
26/06/2022 18:27,Resolved QFP,-15.091303,47.111887
27/06/2022 02:12,Resolved QFP,-15.067559,47.104144
27/06/2022 06:21,Resolved QFP,-15.067592,47.103956
27/06/2022 12:32,Resolved QFP,-15.067005,47.103911
27/06/2022 19:06,Resolved QFP,-15.06748,47.103904
28/06/2022 00:54,Resolved QFP,-15.067369,47.103841
28/06/2022 06:40,Resolved QFP,-15.067987,47.104419
28/06/2022 18:36,Resolved QFP,-15.076361,47.106521
29/06/2022 00:20,Resolved QFP,-15.06726,47.104066
29/06/2022 06:12,Resolved QFP,-15.067714,47.104619
29/06/2022 18:31,Resolved QFP,-15.067823,47.104348
30/06/2022 06:00,Resolved QFP,-15.068254,47.106072
30/06/2022 18:00,Resolved QFP,-15.079146,47.110409
01/07/2022 06:24,Resolved QFP (Uncertain),-15.068055,47.10404
01/07/2022 18:00,Resolved QFP,-15.088558,47.117748
02/07/2022 00:11,Resolved QFP,-15.067637,47.103736
02/07/2022 06:04,Resolved QFP,-15.066609,47.103826
02/07/2022 18:27,Resolved QFP,-15.068219,47.104091
03/07/2022 00:37,Resolved QFP,-15.067422,47.103804
03/07/2022 18:35,Resolved QFP,-15.068215,47.103996
04/07/2022 00:41,Resolved QFP,-15.068049,47.105392
04/07/2022 06:04,Resolved QFP (Uncertain),-15.065379,47.104643
04/07/2022 17:01,Resolved QFP,-15.070847,47.105578
04/07/2022 22:35,Succeeded,-15.067347,47.104113
05/07/2022 01:08,Resolved QFP,-15.06756,47.103975
05/07/2022 19:08,Resolved QFP,-15.089516,47.112835
06/07/2022 06:30,Unresolved QFP,-15.063488,47.093365
07/07/2022 00:00,Resolved QFP,-15.089928,47.111544
07/07/2022 06:28,Resolved QFP,-15.062651,47.115171
07/07/2022 12:09,Resolved QFP (Uncertain),-15.062833,47.115325
07/07/2022 18:26,Resolved QFP,-15.062919,47.114545
08/07/2022 00:01,Resolved QFP,-15.063052,47.114794
08/07/2022 18:49,Resolved QFP,-15.091268,47.112038
09/07/2022 19:01,Resolved QFP,-15.096448,47.117173
10/07/2022 00:04,Resolved QFP,-15.095298,47.119183
11/07/2022 00:55,Resolved QFP,-15.09459,47.105738
11/07/2022 08:56,Resolved QFP,-15.067843,47.104447
11/07/2022 12:05,Resolved QFP,-15.068079,47.104596
11/07/2022 18:37,Resolved QFP,-15.067407,47.104116
12/07/2022 00:33,Resolved QFP,-15.06748,47.103955
13/07/2022 00:58,Resolved QFP,-15.067198,47.103902
13/07/2022 06:01,Resolved QFP,-15.06873,47.104868
13/07/2022 19:05,Resolved QFP,-15.067989,47.103829
14/07/2022 00:03,Resolved QFP,-15.067101,47.104177
14/07/2022 18:59,Resolved QFP,-15.067176,47.104044
15/07/2022 00:20,Resolved QFP,-15.067364,47.103885
15/07/2022 06:48,Unresolved QFP,-15.067824,47.103851
15/07/2022 18:25,Resolved QFP,-15.063502,47.114482
16/07/2022 00:00,Resolved QFP,-15.063066,47.114601
17/07/2022 19:10,Resolved QFP,-15.067312,47.104699
18/07/2022 00:25,Resolved QFP (Uncertain),-15.067712,47.103593
21/07/2022 18:24,Resolved QFP,-15.0804,47.104139
22/07/2022 00:21,Resolved QFP,-15.067352,47.103925
22/07/2022 06:10,Unresolved QFP,-15.068314,47.104386
22/07/2022 18:00,Resolved QFP,-15.091547,47.111667
23/07/2022 00:43,Resolved QFP,-15.090817,47.111966
23/07/2022 06:07,Resolved QFP,-15.089444,47.111619
23/07/2022 18:46,Resolved QFP,-15.068458,47.103695
24/07/2022 00:53,Resolved QFP,-15.067487,47.103898
24/07/2022 06:34,Resolved QFP,-15.067351,47.103888
24/07/2022 18:07,Resolved QFP,-15.076045,47.105823
25/07/2022 00:11,Resolved QFP (Uncertain),-15.067463,47.103968
25/07/2022 06:25,Unresolved QFP,-15.067493,47.104033
25/07/2022 16:49,Resolved QFP,-15.071034,47.117164
25/07/2022 18:21,Resolved QFP,-15.062451,47.115259
26/07/2022 00:33,Resolved QFP,-15.062921,47.114721
26/07/2022 06:37,Resolved QFP,-15.062689,47.115644
26/07/2022 12:00,Resolved QFP,-15.081549,47.11171
26/07/2022 18:14,Resolved QFP,-15.068119,47.104902
27/07/2022 00:27,Resolved QFP,-15.067456,47.103902
27/07/2022 18:04,Resolved QFP,-15.067295,47.104042
28/07/2022 01:07,Resolved QFP,-15.067342,47.103865
28/07/2022 06:45,Resolved QFP,-15.06813,47.102969
28/07/2022 18:25,Resolved QFP,-15.067029,47.103922
10/08/2022 18:35,Resolved QFP,-15.067313,47.104105
11/08/2022 00:51,Resolved QFP (Uncertain),-15.06728,47.104032
11/08/2022 06:08,Resolved QFP,-15.067527,47.10406
11/08/2022 18:13,Resolved QFP,-15.067099,47.10407
12/08/2022 00:28,Resolved QFP,-15.067225,47.104109
22/08/2022 06:55,Resolved QFP,-15.067431,47.104177
22/08/2022 12:07,Resolved QFP,-15.08509,47.110862
22/08/2022 18:09,Resolved QFP,-15.067388,47.104135
23/08/2022 00:28,Resolved QFP,-15.067366,47.10392
23/08/2022 16:10,Resolved QFP,-15.082458,47.111013
24/08/2022 00:22,Resolved QFP,-15.067429,47.104049
24/08/2022 06:47,Unresolved QFP,-15.067498,47.104286
24/08/2022 18:05,Resolved QFP (Uncertain),-15.068443,47.104605
25/08/2022 00:47,Resolved QFP,-15.067262,47.103997
25/08/2022 18:32,Resolved QFP,-15.067496,47.104039
26/08/2022 00:49,Resolved QFP,-15.067279,47.103932
26/08/2022 06:33,Resolved QFP,-15.067592,47.103929
27/08/2022 06:56,Unresolved QFP,-15.065303,47.103374
27/08/2022 18:04,Resolved QFP,-15.067428,47.103835
28/08/2022 00:13,Resolved QFP,-15.067354,47.104014
28/08/2022 06:47,Unresolved QFP,-15.067521,47.104149
28/08/2022 18:40,Resolved QFP,-15.067352,47.103936
29/08/2022 00:51,Resolved QFP,-15.067236,47.103967
30/08/2022 14:49,Resolved QFP,-15.099858,47.119182
30/08/2022 18:51,Resolved QFP,-15.06721,47.104042
31/08/2022 00:00,Resolved QFP,-15.067506,47.103859
02/09/2022 06:30,Resolved QFP,-15.067311,47.104043
02/09/2022 18:31,Resolved QFP,-15.06736,47.104077
03/09/2022 00:24,Resolved QFP,-15.067375,47.103826
03/09/2022 06:15,Resolved QFP,-15.067476,47.103974
03/09/2022 18:31,Resolved QFP,-15.067324,47.104185
04/09/2022 00:48,Resolved QFP,-15.067353,47.104082
04/09/2022 06:30,Resolved QFP (Uncertain),-15.067347,47.103912
05/09/2022 00:43,Resolved QFP,-15.067354,47.104081
06/09/2022 06:02,Resolved QFP,-15.068551,47.104313
06/09/2022 16:46,Resolved QFP,-15.06846,47.104461
06/09/2022 18:30,Unresolved QFP,-15.067426,47.103873
07/09/2022 00:33,Resolved QFP,-15.06721,47.104062
07/09/2022 18:12,Resolved QFP,-15.067099,47.103876
08/09/2022 00:17,Resolved QFP,-15.067482,47.104156
11/09/2022 00:00,Resolved QFP,-15.067294,47.104076
11/09/2022 18:17,Resolved QFP,-15.067335,47.10396
